FB001,FB002,FB003,FB004,FB005,FB006,FB007,FB008,FB009,FB010,FB011,FB012,FB013,FB014,FB015,FB016,FB017,FB018,FB019,FB020,FB021,FB022,FB023,FB024,FB025,FB026,FB027,FB028,FB029,FB030,FB031,FB032,FB033,FB034,FB035,FB036,FB037,FB038,FB039,FB040,FB041,FB042,FB043,FB044,FB045,FB046,FB047,FB048,FB049,FB050,FB051,FB052,FB053,FB054,FB055,FB056,FB057,FB058,FB059,FB060,FB061,FB062,FB063,FB064,FB065,FB066,FB067,FB068,FB069,FB070,FB071,FB072,FB073,FB074,,Avg
6.3745,3.5083,3.4108,1.8433,1.6558,11.8264,10.3984,7.0324,4.7833,,9.5059,,13.8868,,12.8413,8.7664,11.6836,3.8773,5.1811,,3.9043,7.3282,4.2121,4.7374,1.27471053,5.6554,12.8872,10.0975,10.2913,,5.7778,3.6358,,2.4658,4.5436,1.4728,7.7056,5.1862,,3.0613,,6.8947,7.0069,4.666,6.145,,5.4616,5.533,3.9724,12.8158,5.7625,7.7821,9.7609,5.9767,10.1995,4.1815,1.9363,4.1152,5.0332,7.522,23.0906,4.8853,4.7527,3.9316,25.2686,9.9904,13.1983,9.6742,5.3035,15.325,3.4288,4.5793,8.9959,15.3046,,7.2816417
6.3745,3.5083,3.4108,1.8433,1.6558,11.8264,10.3984,7.0324,4.7782,,9.5059,,13.8868,,12.8413,8.7664,11.6836,3.8773,5.1811,,3.9043,7.3282,4.2121,4.7374,1.27471053,5.6554,12.8872,10.0975,10.2913,,5.7778,3.6358,,2.4658,4.5436,1.4728,7.7056,5.1862,,3.0613,,6.8947,7.0069,4.666,6.145,,5.4616,5.533,3.9724,12.8158,5.7625,7.7821,9.7609,5.9767,10.1995,4.1815,1.9363,4.1152,5.0332,7.522,23.0906,4.8853,4.7527,3.9316,25.2686,9.9904,13.1983,9.6742,5.3035,15.325,3.4288,4.5793,8.9959,15.3046,,7.281563239
6.3745,3.5083,3.4108,1.8418,1.6558,11.8264,10.3984,7.0324,4.7782,,9.5059,,13.8868,,12.8413,8.7664,11.6836,3.8773,5.1811,,3.9043,7.3282,4.2121,4.7374,1.27471053,5.6605,12.8872,10.0975,10.2913,,5.7778,3.6358,,2.4658,4.5436,1.4728,7.7056,5.1862,,3.0613,,6.8947,7.0069,4.666,6.145,,5.4616,5.533,3.9724,12.8158,5.7625,7.7821,9.766,5.9767,10.1995,4.1815,1.9363,4.1152,5.0332,7.522,23.0906,4.8853,4.7527,3.9316,25.2686,9.9904,13.1983,9.664,5.3035,15.325,3.4288,4.5793,8.9959,15.3046,,7.281540162
6.3745,3.5083,3.4108,1.8418,1.6558,11.8264,10.3984,7.0324,4.7782,,9.5059,,13.8868,,12.8413,8.7664,11.6836,3.8773,5.1811,,3.9043,7.3282,4.2121,4.7374,1.27471053,5.6605,12.8872,10.0975,10.2913,,5.7778,3.6358,,2.4658,4.5436,1.4728,7.7056,5.1862,,3.0613,,6.8947,7.0069,4.666,6.145,,5.4616,5.533,3.9724,12.8158,5.7625,7.7821,9.766,5.9767,10.1995,4.1815,1.9363,4.1152,5.0332,7.522,23.0906,4.8853,4.7527,3.9316,25.2686,9.9904,13.1983,9.664,5.3035,15.325,3.4288,4.5793,8.9959,15.3046,,7.281540162
6.3745,3.5083,3.4108,1.8418,1.6558,11.8264,10.3984,7.0324,4.7782,,9.5059,,13.8868,,12.8413,8.7664,11.6836,3.8773,5.1811,,3.9043,7.3282,4.2121,4.7374,1.27471053,5.6605,12.8872,10.0975,10.2913,,5.7778,3.6358,,2.4658,4.5436,1.4728,7.7056,5.1862,,3.0823,,6.8947,7.0069,4.666,6.1501,,5.4616,5.533,3.9724,12.8158,5.7625,7.7821,9.766,5.9767,10.1995,4.1815,1.9363,4.1101,5.0332,7.522,23.0906,4.8853,4.7527,3.9316,25.2686,9.9904,13.2187,9.664,5.3035,15.325,3.4288,4.5793,8.9959,15.3046,,7.282177085
6.3745,3.5083,3.4108,1.8418,1.6558,11.8264,10.3984,7.0324,4.7782,,9.5059,,13.8868,,12.8413,8.7664,11.6836,3.8773,5.1811,,3.9043,7.3282,4.2121,4.7374,1.27471053,5.6605,12.8872,10.0975,10.2913,,5.7778,3.6358,,2.4658,4.5436,1.4728,7.7056,5.1862,,3.0823,,6.8947,7.0069,4.666,6.1501,,5.4616,5.533,3.9724,12.8158,5.7625,7.7821,9.766,5.9767,10.1995,4.1815,1.9363,4.1101,5.0332,7.522,23.0906,4.8853,4.7527,3.9316,25.2686,9.9904,13.2187,9.664,5.3035,15.325,3.4288,4.5793,8.9959,15.3046,,7.282177085
6.3745,3.5083,3.4108,1.8418,1.6558,11.8264,10.3984,7.0324,4.7782,,9.5059,,13.8868,,12.8413,8.7664,11.6836,3.8773,5.1811,,3.9073,7.3282,4.2121,4.7374,1.27471053,5.6605,12.8872,10.0975,10.2964,,5.7778,3.6358,,2.4658,4.5436,1.4728,7.7056,5.1862,,3.0823,,6.8947,7.0069,4.666,6.1501,,5.4616,5.533,3.9724,12.8821,5.7625,7.7821,9.766,5.9767,10.1995,4.1815,1.9363,4.1101,5.0332,7.522,23.0543,4.8853,4.7527,3.9316,25.2686,9.9904,13.2187,9.664,5.3035,15.325,3.4288,4.5793,8.9959,15.3046,,7.282763239
6.3745,3.5083,3.4108,1.8418,1.6558,11.8264,10.3984,7.0324,4.7782,,9.5059,,13.8868,,12.8413,8.7664,11.6836,3.8773,5.1811,,3.9073,7.3282,4.2121,4.7374,1.27471053,5.6605,12.8872,10.0975,10.2964,,5.7778,3.6358,,2.4658,4.5436,1.4728,7.7056,5.1862,,3.0823,,6.8947,7.0069,4.666,6.1501,,5.4616,5.533,3.9724,12.8821,5.7625,7.7821,9.766,5.9767,10.1995,4.1815,1.9363,4.1101,5.0332,7.522,23.0543,4.8853,4.7527,3.9316,25.2686,9.9904,13.2187,9.664,5.3035,15.325,3.4288,4.5793,8.9959,15.3046,,7.282763239
6.3745,3.5083,3.4108,1.8418,1.6558,11.8264,10.3984,7.0324,4.7782,,9.5059,,13.8868,,12.8413,8.7664,11.6836,3.8773,5.1811,,3.9073,7.3282,4.2121,4.7374,1.27471053,5.6605,12.8872,10.0975,10.2964,,5.7778,3.6358,,2.4658,4.5436,1.4728,7.7107,5.1862,,3.0823,,6.8947,7.0069,4.666,6.1501,,5.4616,5.533,3.9724,12.8821,5.7625,7.7821,9.766,5.9767,10.2046,4.1815,1.9363,4.1101,5.0332,7.522,23.0543,4.8853,4.7527,3.9316,25.2686,9.9904,13.2187,9.664,5.3035,15.325,3.4288,4.5793,8.9908,15.3046,,7.2828417
6.3745,3.5083,3.4108,1.8418,1.6558,11.8264,10.3984,7.0324,4.7782,,9.5059,,13.8868,,12.8413,8.7664,11.6836,3.8773,5.1811,,3.9073,7.3282,4.2121,4.7374,1.27471053,5.6605,12.8872,10.0975,10.2964,,5.7778,3.6358,,2.4658,4.5436,1.4728,7.7107,5.1862,,3.0823,,6.8947,7.0069,4.666,6.1501,,5.4616,5.533,3.9724,12.8821,5.7625,7.7821,9.766,5.9767,10.2046,4.1815,1.9363,4.1101,5.0332,7.522,23.0543,4.8853,4.7527,3.9316,25.2686,9.9904,13.2187,9.664,5.3035,15.325,3.4288,4.5793,8.9908,15.3046,,7.2828417
6.3745,3.5083,3.4108,1.8418,1.6558,11.8264,10.3984,7.0324,4.7782,,9.5059,,13.8868,,12.8413,8.7664,11.6836,3.8773,5.1811,,3.9073,7.3282,4.2121,4.7374,1.27471053,5.6605,12.8872,10.0873,10.2964,,5.7778,3.6358,,2.4658,4.5436,1.4728,7.7107,5.1862,,3.0823,,6.8947,7.0069,4.666,6.1501,,5.4616,5.533,3.9724,12.8821,5.7625,7.777,9.766,5.9767,10.2046,4.1764,1.9363,4.1101,5.0332,7.522,23.0543,4.8853,4.7527,3.9316,25.2686,9.9904,13.2187,9.664,5.3035,15.3301,3.4288,4.5793,8.9908,15.3046,,7.282606316
6.3745,3.5083,3.4108,1.8418,1.6558,11.8264,10.3984,7.0324,4.7782,,9.5059,,13.8868,,12.8413,8.7664,11.6836,3.8773,5.1811,,3.9073,7.3282,4.2121,4.7374,1.27471053,5.6605,12.8872,10.0873,10.2964,,5.7778,3.6358,,2.4658,4.5436,1.4728,7.7107,5.1862,,3.0823,,6.8947,7.0069,4.666,6.1501,,5.4616,5.533,3.9724,12.8821,5.7625,7.777,9.766,5.9767,10.2046,4.1764,1.9363,4.1101,5.0332,7.522,23.0543,4.8853,4.7527,3.9316,25.2686,9.9904,13.2187,9.664,5.3035,15.3301,3.4288,4.5793,8.9908,15.3046,,7.282606316
6.3745,3.5083,3.4108,1.8418,1.6558,11.8264,10.3984,7.0324,4.7782,,9.5008,,13.8868,,12.8413,8.7664,11.6836,3.8773,5.1811,,3.9073,7.3282,4.2121,4.7374,1.27471053,5.6605,12.8872,10.0873,10.2964,,5.7778,3.6358,,2.4658,4.5436,1.4728,7.7107,5.1913,,3.0823,,6.8947,7.0069,4.666,6.1501,,5.4616,5.533,3.9724,12.8821,5.7625,7.777,9.766,5.9767,10.2046,4.1764,1.9363,4.1101,5.0332,7.5169,23.0543,4.8853,4.7527,3.9316,25.2686,9.9904,13.2187,9.664,5.3035,15.3301,3.4288,4.5793,8.9908,15.3046,,7.282527854
6.3745,3.5083,3.4108,1.8418,1.6558,11.8264,10.3984,7.0324,4.7782,,9.5008,,13.8868,,12.8413,8.7664,11.6836,3.8773,5.1811,,3.9073,7.3282,4.2121,4.7374,1.27471053,5.6605,12.8872,10.0873,10.2964,,5.7778,3.6358,,2.4658,4.5436,1.4728,7.7107,5.1913,,3.0823,,6.8947,7.0069,4.666,6.1501,,5.4616,5.533,3.9724,12.8821,5.7625,7.777,9.766,5.9767,10.2046,4.1764,1.9363,4.1101,5.0332,7.5169,23.0543,4.8853,4.7527,3.9316,25.2686,9.9904,13.2187,9.664,5.3035,15.3301,3.4288,4.5793,8.9908,15.3046,,7.282527854
6.3745,3.5083,3.4108,1.8418,1.6558,11.8264,10.3984,7.0324,4.7782,,9.5008,,13.8766,,12.8413,8.7664,11.6836,3.8773,5.1811,,3.9073,7.3282,4.2121,4.7374,1.27471053,5.6605,12.8872,10.0873,10.2964,,5.7778,3.6358,,2.4658,4.5436,1.4728,7.7107,5.1913,,3.0823,,6.8947,7.0069,4.666,6.1501,,5.4616,5.533,3.9724,12.8821,5.7625,7.777,9.766,5.9767,10.2046,4.1764,1.9363,4.1101,5.0332,7.5169,23.0543,4.8853,4.7527,3.9367,25.2686,9.9904,13.2187,9.664,5.3035,15.3301,3.4288,4.5793,8.9908,15.3046,,7.282449393
6.3745,3.5083,3.4108,1.8418,1.6558,11.8264,10.3984,7.0324,4.7782,,9.5008,,13.8766,,12.8413,8.7664,11.6836,3.8773,5.1811,,3.9073,7.3282,4.2121,4.7374,1.27471053,5.6605,12.8872,10.0873,10.2964,,5.7778,3.6358,,2.4658,4.5436,1.4728,7.7107,5.1913,,3.0823,,6.8947,7.0069,4.666,6.1501,,5.4616,5.533,3.9724,12.8821,5.7625,7.777,9.766,5.9767,10.2046,4.1764,1.9363,4.1101,5.0332,7.5169,23.0543,4.8853,4.7527,3.9367,25.2686,9.9904,13.2187,9.664,5.3035,15.3301,3.4288,4.5793,8.9908,15.3046,,7.282449393
6.3745,3.5083,3.4108,1.8418,1.6558,11.8264,10.3984,7.0324,4.7782,,9.5008,,13.8766,,12.8413,8.7715,11.6887,3.8788,5.1811,,3.9073,7.3333,4.2121,4.7374,1.2742654,5.6605,12.8872,10.0873,10.2964,,5.7778,3.6358,,2.4658,4.5436,1.4728,7.7107,5.1913,,3.0823,,6.8947,7.0069,4.666,6.1501,,5.4616,5.533,3.9724,12.8821,5.7574,7.777,9.766,5.9767,10.2046,4.1764,1.9348,4.1101,5.0332,7.5169,23.0543,4.8853,4.7527,3.9367,25.2686,9.9904,13.2187,9.664,5.3035,15.3301,3.4288,4.5793,8.9908,15.3046,,7.282599468
6.3745,3.5083,3.4108,1.8418,1.6558,11.8264,10.3984,7.0324,4.7782,,9.5008,,13.8766,,12.8413,8.7715,11.6887,3.8788,5.1811,,3.9073,7.3333,4.2121,4.7374,1.2742654,5.6605,12.8872,10.0873,10.2964,,5.7778,3.6358,,2.4658,4.5436,1.4728,7.7107,5.1913,,3.0823,,6.8947,7.0069,4.666,6.1501,,5.4616,5.533,3.9724,12.8821,5.7574,7.777,9.766,5.9767,10.2046,4.1764,1.9348,4.1101,5.0332,7.5169,23.0543,4.8853,4.7527,3.9367,25.2686,9.9904,13.2187,9.664,5.3035,15.3301,3.4288,4.5793,8.9908,15.3046,,7.282599468
6.3745,3.5083,3.4108,1.8418,1.6558,11.8264,10.3984,7.0324,4.7782,,9.5008,,13.8766,,12.8413,8.7715,11.6887,3.8788,5.1811,,3.9073,7.3333,4.2121,4.7374,1.2742654,5.6554,12.8617,10.0873,10.2964,,5.7778,3.6358,,2.4658,4.5436,1.4728,7.7107,5.1913,,3.0823,,6.8947,7.0069,4.666,6.1501,,5.4616,5.5279,3.9724,12.8821,5.7574,7.777,9.766,5.9716,10.2046,4.1764,1.9348,4.1101,5.0332,7.5169,23.0543,4.8853,4.7527,3.9367,25.2686,9.9904,13.2187,9.664,5.3035,15.3301,3.4288,4.5793,8.9908,15.3046,,7.281971775
6.3745,3.5083,3.4108,1.8418,1.6558,11.8264,10.3984,7.0324,4.7782,,9.5008,,13.8766,,12.8413,8.7715,11.6887,3.8788,5.1811,,3.9073,7.3333,4.2121,4.7374,1.2742654,5.6554,12.8617,10.0873,10.2964,,5.7778,3.6358,,2.4658,4.5436,1.4728,7.7107,5.1913,,3.0823,,6.8947,7.0069,4.666,6.1501,,5.4616,5.5279,3.9724,12.8821,5.7574,7.777,9.766,5.9716,10.2046,4.1764,1.9348,4.1101,5.0332,7.5169,23.0543,4.8853,4.7527,3.9367,25.2686,9.9904,13.2187,9.664,5.3035,15.3301,3.4288,4.5793,8.9908,15.3046,,7.281971775
6.3745,3.5083,3.4093,1.8418,1.6558,11.8162,10.3984,7.0324,4.7782,,9.5008,,13.8766,,12.8362,8.7715,11.6887,3.8788,5.1811,,3.9073,7.3333,4.2121,4.7374,1.2742654,5.6554,12.8617,10.0873,10.2964,,5.7778,3.6358,,2.4658,4.5436,1.4728,7.7107,5.1913,,3.0823,,6.8947,7.0069,4.6711,6.1501,,5.4616,5.5279,3.9724,12.8821,5.7574,7.777,9.766,5.9716,10.2046,4.1764,1.9348,4.1101,5.0332,7.5169,23.0543,4.8853,4.7527,3.9367,25.2686,9.9904,13.2187,9.664,5.3035,15.3301,3.4273,4.5793,8.9908,15.3046,,7.281768698
6.3745,3.5083,3.4093,1.8418,1.6558,11.8162,10.3984,7.0324,4.7782,,9.5008,,13.8766,,12.8362,8.7715,11.6887,3.8788,5.1811,,3.9073,7.3333,4.2121,4.7374,1.2742654,5.6554,12.8617,10.0873,10.2964,,5.7778,3.6358,,2.4658,4.5436,1.4728,7.7107,5.1913,,3.0823,,6.8947,7.0069,4.6711,6.1501,,5.4616,5.5279,3.9724,12.8821,5.7574,7.777,9.766,5.9716,10.2046,4.1764,1.9348,4.1101,5.0332,7.5169,23.0543,4.8853,4.7527,3.9367,25.2686,9.9904,13.2187,9.664,5.3035,15.3301,3.4273,4.5793,8.9908,15.3046,,7.281768698
6.3745,3.5083,3.4093,1.8418,1.6558,11.8162,10.3984,7.0324,4.7782,,9.5008,,13.8766,,12.8362,8.7715,11.6887,3.8788,5.1811,,3.9073,7.3333,4.2121,4.7374,1.2742654,5.6554,12.8617,10.0873,10.2964,,5.7778,3.6343,,2.4658,4.5436,1.4728,7.7107,5.1913,,3.0823,,6.8947,7.0069,4.6711,6.1501,,5.4616,5.5279,3.9673,12.8821,5.7574,7.777,9.7609,5.9716,10.2046,4.1764,1.9348,4.1101,5.0332,7.5169,23.0543,4.8853,4.7527,3.9367,25.196,9.9904,13.2187,9.664,5.3035,15.3301,3.4273,4.5793,8.9908,15.3046,,7.280471775
6.3745,3.5083,3.4093,1.8418,1.6558,11.8162,10.3984,7.0324,4.7782,,9.5008,,13.8766,,12.8362,8.7715,11.6887,3.8788,5.1811,,3.9073,7.3333,4.2121,4.7374,1.2742654,5.6554,12.8617,10.0873,10.2964,,5.7778,3.6343,,2.4658,4.5436,1.4728,7.7107,5.1913,,3.0823,,6.8947,7.0069,4.6711,6.1501,,5.4616,5.5279,3.9673,12.8821,5.7574,7.777,9.7609,5.9716,10.2046,4.1764,1.9348,4.1101,5.0332,7.5169,23.0543,4.8853,4.7527,3.9367,25.196,9.9904,13.2187,9.664,5.3035,15.3301,3.4273,4.5793,8.9908,15.3046,,7.280471775
6.3745,3.5083,3.4093,1.8433,1.6558,11.8162,10.3882,7.0324,4.7782,,9.5008,,13.8766,,12.8362,8.7715,11.6887,3.8788,5.1811,,3.9073,7.3333,4.2121,4.7374,1.2742654,5.6554,12.8617,10.0873,10.2964,,5.7778,3.6343,,2.4658,4.5436,1.4728,7.7107,5.1913,,3.0823,,6.8947,7.0069,4.6711,6.1501,,5.4616,5.5279,3.9673,12.8821,5.7574,7.777,9.7609,5.9716,10.2046,4.1764,1.9348,4.1101,5.0332,7.5169,23.0543,4.8853,4.7527,3.9367,25.196,9.9853,13.2391,9.664,5.3035,15.3301,3.4273,4.5793,8.9908,15.3046,,7.280573314
6.3745,3.5083,3.4093,1.8433,1.6558,11.8162,10.3882,7.0324,4.7782,,9.5008,,13.8766,,12.8362,8.7715,11.6887,3.8788,5.1811,,3.9073,7.3333,4.2121,4.7374,1.2742654,5.6554,12.8617,10.0873,10.2964,,5.7778,3.6343,,2.4658,4.5436,1.4728,7.7107,5.1913,,3.0823,,6.8947,7.0069,4.6711,6.1501,,5.4616,5.5279,3.9673,12.8821,5.7574,7.777,9.7609,5.9716,10.2046,4.1764,1.9348,4.1101,5.0332,7.5169,23.0543,4.8853,4.7527,3.9367,25.196,9.9853,13.2391,9.664,5.3035,15.3301,3.4273,4.5793,8.9908,15.3046,,7.280573314
6.3745,3.5068,3.4093,1.8433,1.6558,11.8162,10.3882,7.0324,4.7782,,9.5008,,13.8766,,12.8362,8.7715,11.6887,3.8788,5.1811,,3.9073,7.3333,4.2121,4.7374,1.2742654,5.6554,12.8617,10.0873,10.2964,,5.7778,3.6343,,2.4658,4.5436,1.4728,7.7107,5.1913,,3.0823,,6.8947,7.0069,4.6711,6.1501,,5.4616,5.5279,3.9673,12.8821,5.7574,7.777,9.7609,5.9716,10.2046,4.1764,1.9348,4.1101,5.0332,7.5169,23.0543,4.8853,4.7527,3.9367,25.196,9.9853,13.2391,9.664,5.3035,15.3301,3.4273,4.5793,8.9908,15.3046,,7.280550237
6.3745,3.5068,3.4093,1.8433,1.6558,11.8162,10.3882,7.0324,4.7782,,9.5008,,13.8766,,12.8362,8.7715,11.6887,3.8788,5.1811,,3.9073,7.3333,4.2121,4.7374,1.2742654,5.6554,12.8617,10.0873,10.2964,,5.7778,3.6343,,2.4658,4.5436,1.4728,7.7107,5.1913,,3.0823,,6.8947,7.0069,4.6711,6.1501,,5.4616,5.5279,3.9673,12.8821,5.7574,7.777,9.7609,5.9716,10.2046,4.1764,1.9348,4.1101,5.0332,7.5169,23.0543,4.8853,4.7527,3.9367,25.196,9.9853,13.2391,9.664,5.3035,15.3301,3.4273,4.5793,8.9908,15.3046,,7.280550237
6.3745,3.5068,3.4093,1.8433,1.6558,11.8162,10.3882,7.0324,4.7782,,9.5008,,13.8766,,12.8362,8.7715,11.6887,3.8788,5.1811,,3.9073,7.3333,4.2121,4.7374,1.2742654,5.6554,12.8617,10.0873,10.2964,,5.7778,3.6343,,2.4658,4.5436,1.4728,7.7107,5.1913,,3.0688,,6.8947,7.0069,4.6711,6.1501,,5.4616,5.5279,3.9673,12.8821,5.7574,7.777,9.7609,5.9716,10.2046,4.1764,1.9348,4.1101,5.0332,7.5169,23.0543,4.8853,4.7527,3.9367,25.196,9.9853,13.2391,9.664,5.3035,15.3301,3.4273,4.5793,8.9959,15.3097,,7.280499468
6.3745,3.5068,3.4093,1.8433,1.6558,11.8162,10.3882,7.0324,4.7782,,9.5008,,13.8766,,12.8362,8.7715,11.6887,3.8788,5.1811,,3.9073,7.3333,4.2121,4.7374,1.2742654,5.6554,12.8617,10.0873,10.2964,,5.7778,3.6343,,2.4658,4.5436,1.4728,7.7107,5.1913,,3.0688,,6.8947,7.0069,4.6711,6.1501,,5.4616,5.5279,3.9673,12.8821,5.7574,7.777,9.7609,5.9716,10.2046,4.1764,1.9348,4.1101,5.0281,7.5169,23.0543,4.8853,4.7527,3.9367,25.196,9.9853,13.2391,9.664,5.3035,15.3301,3.4273,4.5793,8.9959,15.3097,,7.280421006
6.3745,3.5068,3.4093,1.8433,1.6558,11.8162,10.3882,7.0324,4.7782,,9.5008,,13.8766,,12.8362,8.7715,11.6887,3.8788,5.1811,,3.9073,7.3333,4.2121,4.7374,1.2742654,5.6554,12.8617,10.0873,10.2964,,5.7778,3.6343,,2.4658,4.5436,1.4728,7.7209,5.1913,,3.0688,,6.8998,7.0069,4.6711,6.145,,5.4616,5.5279,3.9673,12.8821,5.7574,7.777,9.7609,5.9716,10.2046,4.1764,1.9348,4.1101,5.0281,7.5169,23.0543,4.8853,4.7527,3.9367,25.196,9.9853,13.2391,9.664,5.3035,15.3301,3.4273,4.5793,8.9959,15.3097,,7.280577929
6.3745,3.5068,3.4093,1.8433,1.6558,11.8162,10.3882,7.0324,4.7782,,9.5008,,13.8766,,12.8362,8.7715,11.6887,3.8788,5.1811,,3.9073,7.3333,4.2121,4.7374,1.2742654,5.6554,12.8617,10.0873,10.2964,,5.7778,3.6343,,2.4658,4.5436,1.4728,7.7209,5.1913,,3.0688,,6.8998,7.0069,4.6711,6.145,,5.4616,5.5279,3.9673,12.8821,5.7574,7.777,9.7609,5.9716,10.2046,4.1764,1.9348,4.1101,5.0281,7.5169,23.0543,4.8853,4.7527,3.9367,25.196,9.9853,13.2391,9.664,5.3035,15.3301,3.4273,4.5793,8.9959,15.3097,,7.280577929
6.3694,3.5068,3.4093,1.8433,1.6558,11.8162,10.3882,7.0324,4.7782,,9.5008,,13.8766,,12.8362,8.7715,11.6887,3.8788,5.1811,,3.9028,7.3333,4.2121,4.7425,1.2742654,5.6554,12.826,10.0873,10.2964,,5.7778,3.6343,,2.4658,4.5436,1.4728,7.7209,5.1913,,3.0688,,6.8998,7.0069,4.6711,6.145,,5.4616,5.5279,3.9673,12.9484,5.7574,7.777,9.7609,5.9716,10.2097,4.1764,1.9348,4.1101,5.0281,7.5169,23.0543,4.8853,4.7527,3.9367,25.196,9.9853,13.2391,9.664,5.3035,15.3301,3.4273,4.5793,8.9959,15.3097,,7.281057929
6.3694,3.5068,3.4093,1.8433,1.6558,11.8162,10.3882,7.0324,4.7782,,9.5008,,13.8766,,12.8362,8.7715,11.6887,3.8788,5.1811,,3.9028,7.3333,4.2121,4.7425,1.2742654,5.6554,12.826,10.0873,10.2964,,5.7778,3.6343,,2.4658,4.5436,1.4728,7.7209,5.1913,,3.0688,,6.8998,7.0069,4.6711,6.145,,5.4616,5.5279,3.9673,12.9484,5.7574,7.777,9.7609,5.9716,10.2097,4.1764,1.9348,4.1101,5.0281,7.5169,23.0543,4.8853,4.7527,3.9367,25.196,9.9853,13.2391,9.664,5.3035,15.3301,3.4273,4.5793,8.9959,15.3097,,7.281057929
6.3694,3.5068,3.4093,1.8433,1.6558,11.8162,10.3882,7.0324,4.7782,,9.5008,,13.8766,,12.8362,8.7715,11.6887,3.8788,5.1811,,3.9028,7.3333,4.2121,4.7425,1.2742654,5.6554,12.826,10.0618,10.2862,,5.7778,3.6343,,2.4658,4.5436,1.4728,7.7209,5.1913,,3.0688,,6.8998,7.0069,4.6711,6.145,,5.4616,5.5279,3.9673,12.9484,5.7574,7.777,9.7609,5.9716,10.2097,4.1764,1.9348,4.1101,5.0281,7.5169,23.0543,4.8853,4.7527,3.9367,25.196,9.9853,13.2391,9.664,5.3035,15.3301,3.4273,4.5793,8.9959,15.3097,,7.280508698
6.3694,3.5068,3.4093,1.8433,1.6558,11.8162,10.3882,7.0324,4.7782,,9.5008,,13.8766,,12.8362,8.7715,11.6887,3.8788,5.1811,,3.9028,7.3333,4.2121,4.7425,1.2742654,5.6554,12.826,10.0618,10.2862,,5.7778,3.6343,,2.4658,4.5436,1.4728,7.7209,5.1913,,3.0688,,6.8998,7.0069,4.6711,6.145,,5.4616,5.5279,3.9673,12.9484,5.7574,7.777,9.7609,5.9716,10.2097,4.1764,1.9348,4.1101,5.0281,7.5169,23.0543,4.8853,4.7527,3.9367,25.196,9.9853,13.2391,9.664,5.3035,15.3301,3.4273,4.5793,8.9959,15.3097,,7.280508698
6.3694,3.5068,3.4093,1.8433,1.6558,11.8162,10.3882,7.0324,4.7782,,9.5059,,13.8766,,12.8362,8.7715,11.6887,3.8788,5.1811,,3.9028,7.3333,4.2121,4.7425,1.2742654,5.6554,12.826,10.0618,10.2862,,5.7778,3.6343,,2.4658,4.5436,1.4728,7.7209,5.1913,,3.0688,,6.8998,7.0069,4.6711,6.145,,5.4616,5.5279,3.9673,12.9484,5.7574,7.7821,9.7609,5.9716,10.2097,4.1764,1.9348,4.1101,5.0281,7.5169,23.0543,4.8853,4.7527,3.9367,25.196,9.9853,13.2391,9.664,5.3035,15.3301,3.4273,4.5793,8.9959,15.3097,,7.280665622
6.3694,3.5068,3.4093,1.8433,1.6558,11.8162,10.3882,7.0324,4.7782,,9.5059,,13.8766,,12.8362,8.7715,11.6887,3.8788,5.1811,,3.9028,7.3333,4.2121,4.7425,1.2742654,5.6554,12.826,10.0618,10.2862,,5.7778,3.6343,,2.4658,4.5436,1.4728,7.7209,5.1913,,3.0688,,6.8998,7.0069,4.6711,6.145,,5.4616,5.5279,3.9673,12.9484,5.7574,7.7821,9.7609,5.9716,10.2097,4.1764,1.9348,4.1101,5.0281,7.5169,23.0543,4.8853,4.7527,3.9367,25.196,9.9853,13.2391,9.664,5.3035,15.3301,3.4273,4.5793,8.9959,15.3097,,7.280665622
6.3694,3.5068,3.4093,1.8433,1.6558,11.8162,10.3882,7.0324,4.7782,,9.5059,,13.8766,,12.8362,8.7715,11.6887,3.8788,5.1811,,3.9028,7.3333,4.2121,4.7425,1.2742654,5.6605,12.826,10.0618,10.2862,,5.7778,3.6343,,2.4658,4.5436,1.4728,7.7209,5.1913,,3.0688,,6.8998,7.0069,4.6711,6.145,,5.4616,5.5279,3.9673,12.9484,5.7574,7.7821,9.7609,5.9716,10.2097,4.1866,1.9348,4.1101,5.0281,7.5169,23.0543,4.8853,4.7527,3.9367,25.196,9.9853,13.2391,9.664,5.2984,15.3301,3.4273,4.5793,8.9959,15.3097,,7.280822545
6.3694,3.5068,3.4093,1.8433,1.6558,11.8162,10.3882,7.0324,4.7782,,9.5059,,13.8766,,12.8362,8.7715,11.6887,3.8788,5.1811,,3.9028,7.3333,4.2121,4.7425,1.2742654,5.6605,12.826,10.0618,10.2862,,5.7778,3.6343,,2.4658,4.5436,1.4728,7.7209,5.1913,,3.0688,,6.8998,7.0069,4.6711,6.145,,5.4616,5.5279,3.9673,12.9484,5.7574,7.7821,9.7609,5.9716,10.2097,4.1866,1.9348,4.1101,5.0281,7.5169,23.0543,4.8853,4.7527,3.9367,25.196,9.9853,13.2391,9.664,5.2984,15.3301,3.4273,4.5793,8.9959,15.3097,,7.280822545
