FB001,FB002,FB003,FB004,FB005,FB006,FB007,FB008,FB009,FB010,FB011,FB012,FB013,FB014,FB015,FB016,FB017,FB018,FB019,FB020,FB021,FB022,FB023,FB024,FB025,FB026,FB027,FB028,FB029,FB030,FB031,FB032,FB033,FB034,FB035,FB036,FB037,FB038,FB039,FB040,FB041,FB042,FB043,FB044,FB045,FB046,FB047,FB048,FB049,FB050,FB051,FB052,FB053,FB054,FB055,FB056,FB057,FB058,FB059,FB060,FB061,FB062,FB063,FB064,FB065,FB066,FB067,FB068,FB069,FB070,FB071,FB072,FB073,FB074,,Avg
5.992,3.4543,3.2458,1.7683,1.6108,11.6122,10.1689,7.3945,4.3192,,9.1387,,14.0959,,12.5863,9.2713,11.4592,3.7573,5.1811,,3.5968,7.1242,4.2121,4.8343,1.2609115,5.3851,11.7448,9.664,9.8221,1.9183,5.6452,3.9778,,2.4718,4.4569,1.4638,7.5424,5.074,,2.9983,,7.0834,7.2925,4.5232,6.3796,,5.2678,7.2823,5.6605,12.7291,5.6248,7.5475,9.9445,5.584,11.9539,4.258,1.9483,4.1305,4.8751,6.706,23.2358,5.3494,4.5946,3.8602,28.7534,9.9955,13.4686,9.1387,5.6809,15.1312,3.4018,4.5385,8.797,15.529,,7.250215326
5.992,3.4543,3.2458,1.7683,1.6108,11.6122,10.1689,7.3945,4.3192,,9.1387,,14.0959,,12.5863,9.2713,11.4592,3.7573,5.1811,,3.5908,7.1242,4.2121,4.8343,1.2609115,5.3851,11.7448,9.664,9.8221,1.9183,5.6452,3.9778,,2.4718,4.4518,1.4638,7.5424,5.074,,2.9983,,7.0834,7.2925,4.5232,6.3796,,5.2678,7.2823,5.6605,12.7291,5.6248,7.5475,9.9445,5.584,11.9539,4.258,1.9483,4.1305,4.8751,6.706,23.2358,5.3494,4.5997,3.8602,28.7534,9.9853,13.4635,9.1387,5.6809,15.1312,3.4018,4.5385,8.797,15.529,,7.249892598
5.992,3.4543,3.2458,1.7683,1.6108,11.6122,10.1689,7.3945,4.3192,,9.1387,,14.0959,,12.5863,9.2713,11.4592,3.7573,5.1811,,3.5908,7.1242,4.2121,4.8343,1.2609115,5.3851,11.7448,9.664,9.8221,1.9183,5.6452,3.9778,,2.4718,4.4518,1.4638,7.5424,5.074,,2.9983,,7.0834,7.2925,4.5232,6.3796,,5.2678,7.2823,5.6605,12.7291,5.6248,7.5475,9.9445,5.584,11.9539,4.258,1.9483,4.1305,4.8751,6.706,23.2358,5.3494,4.5997,3.8602,28.7534,9.9853,13.4635,9.1387,5.6809,15.1312,3.4018,4.5385,8.797,15.529,,7.249892598
5.992,3.4543,3.2458,1.7683,1.6108,11.6122,10.1689,7.3945,4.3192,,9.1387,,14.0959,,12.5863,9.2713,11.4592,3.7573,5.1811,,3.5908,7.1242,4.207,4.8343,1.2609115,5.3851,11.7448,9.664,9.8221,1.9183,5.6452,3.9763,,2.4718,4.4518,1.4638,7.5424,5.074,,2.9983,,7.0834,7.2925,4.5232,6.3745,,5.2678,7.2823,5.6605,12.7291,5.6248,7.5475,9.9445,5.584,11.9539,4.258,1.9483,4.1305,4.8751,6.706,23.2358,5.3494,4.5997,3.8602,28.7534,9.9853,13.4635,9.1387,5.6809,15.1261,3.4003,4.5385,8.797,15.529,,7.249615326
5.992,3.4543,3.2458,1.7683,1.6108,11.6122,10.1689,7.3945,4.3192,,9.1387,,14.0959,,12.5863,9.2713,11.4592,3.7573,5.1811,,3.5908,7.1242,4.207,4.8343,1.2609115,5.3851,11.7448,9.664,9.8221,1.9183,5.6452,3.9763,,2.4718,4.4518,1.4638,7.5424,5.074,,2.9983,,7.0834,7.2925,4.5232,6.3745,,5.2678,7.2823,5.6605,12.7291,5.6248,7.5475,9.9445,5.584,11.9539,4.258,1.9483,4.1305,4.8751,6.706,23.2358,5.3494,4.5997,3.8602,28.7534,9.9853,13.4635,9.1387,5.6809,15.1261,3.4003,4.5385,8.7919,15.529,,7.249538053
5.992,3.4543,3.2458,1.7683,1.6108,11.6122,10.1689,7.3945,4.3192,,9.1387,,14.0959,,12.5863,9.2713,11.4592,3.7573,5.1811,,3.5908,7.1242,4.207,4.8394,1.2609115,5.3851,11.7448,9.664,9.8221,1.9183,5.6452,3.9763,,2.4718,4.4518,1.4638,7.5424,5.074,,2.9983,,7.0834,7.2925,4.5232,6.3745,,5.2678,7.2823,5.6605,12.7291,5.6248,7.5475,9.9445,5.584,11.9539,4.258,1.9483,4.1305,4.8751,6.706,23.2358,5.3494,4.5997,3.8602,28.7534,9.9853,13.4635,9.1387,5.6809,15.1261,3.4003,4.5385,8.7919,15.5392,,7.249769871
5.992,3.4543,3.2458,1.7683,1.6108,11.6122,10.1689,7.3945,4.3192,,9.1387,,14.0959,,12.5863,9.2713,11.4592,3.7573,5.1811,,3.5908,7.1242,4.207,4.8394,1.2609115,5.3851,11.7448,9.664,9.8221,1.9183,5.6452,3.9763,,2.4718,4.4518,1.4638,7.5424,5.074,,2.9983,,7.0834,7.2925,4.5232,6.3745,,5.2678,7.2823,5.6605,12.7291,5.6248,7.5475,9.9445,5.584,11.9539,4.258,1.9483,4.1305,4.8751,6.706,23.2358,5.3494,4.5997,3.8602,28.7534,9.9853,13.4635,9.1387,5.6809,15.1261,3.4003,4.5385,8.7919,15.5392,,7.249769871
5.992,3.4543,3.2458,1.7683,1.6108,11.6122,10.1638,7.3945,4.3192,,9.1387,,14.0959,,12.5863,9.2713,11.4592,3.7573,5.1811,,3.5908,7.1242,4.207,4.8394,1.2609115,5.3851,11.7448,9.664,9.8221,1.9183,5.6452,3.9763,,2.4718,4.4518,1.4638,7.5424,5.074,,2.9983,,7.0834,7.2925,4.5232,6.3745,,5.2678,7.2823,5.6605,12.7291,5.6248,7.5475,9.9445,5.584,11.9539,4.258,1.9483,4.1305,4.8751,6.706,23.2358,5.3494,4.5997,3.8602,28.7534,9.9853,13.4635,9.1387,5.6809,15.1261,3.4003,4.5385,8.7919,15.5392,,7.249692598
5.992,3.4543,3.2458,1.7683,1.6108,11.6122,10.1638,7.3945,4.3192,,9.1387,,14.0959,,12.5863,9.2713,11.4592,3.7573,5.1811,,3.5908,7.1242,4.207,4.8394,1.2609115,5.3851,11.7448,9.664,9.8221,1.9183,5.6452,3.9763,,2.4718,4.4518,1.4638,7.5424,5.074,,2.9983,,7.0834,7.2925,4.5232,6.3745,,5.2678,7.2823,5.6605,12.7291,5.6248,7.5475,9.9445,5.584,11.9539,4.258,1.9483,4.1305,4.8751,6.706,23.2358,5.3494,4.5997,3.8602,28.7534,9.9853,13.4635,9.1387,5.6809,15.1261,3.4003,4.5385,8.7919,15.5392,,7.249692598
5.992,3.4543,3.2458,1.7683,1.6108,11.6122,10.1638,7.3945,4.3192,,9.1387,,14.0959,,12.5863,9.2713,11.4592,3.7573,5.1811,,3.5908,7.1293,4.207,4.8394,1.2609115,5.3851,11.7448,9.6589,9.8221,1.9183,5.6452,3.9763,,2.4718,4.4518,1.4638,7.5424,5.074,,3.0028,,7.0834,7.2874,4.5232,6.3745,,5.2678,7.2823,5.6605,12.7291,5.6248,7.5475,9.9445,5.584,11.9539,4.258,1.9483,4.1305,4.8751,6.706,23.2358,5.3494,4.5997,3.8602,28.7534,9.9853,13.4635,9.1387,5.686,15.1261,3.4003,4.5385,8.7919,15.5392,,7.24976078
5.992,3.4543,3.2458,1.7683,1.6108,11.6122,10.1638,7.3945,4.3192,,9.1387,,14.0959,,12.5863,9.2713,11.4592,3.7573,5.1811,,3.5908,7.1293,4.207,4.8394,1.2609115,5.3851,11.7448,9.6589,9.8221,1.9183,5.6452,3.9763,,2.4718,4.4518,1.4638,7.5424,5.074,,3.0028,,7.0834,7.2874,4.5232,6.3745,,5.2678,7.2823,5.6605,12.7291,5.6248,7.5475,9.9445,5.584,11.9539,4.258,1.9483,4.1305,4.8751,6.706,23.2358,5.3494,4.5997,3.8602,28.7534,9.9853,13.4635,9.1387,5.686,15.1261,3.4003,4.5385,8.7919,15.5392,,7.24976078
5.992,3.4543,3.2458,1.7683,1.6108,11.6122,10.1638,7.3945,4.3192,,9.1387,,14.0959,,12.5812,9.2713,11.4541,3.7573,5.1811,,3.5908,7.1293,4.207,4.8394,1.2609115,5.3851,11.7346,9.6589,9.8119,1.9183,5.6452,3.9763,,2.4718,4.4518,1.4638,7.5424,5.074,,3.0028,,7.0834,7.2874,4.5232,6.3745,,5.2729,7.2721,5.6605,12.7291,5.6248,7.5475,9.9445,5.584,11.9488,4.258,1.9483,4.1305,4.8751,6.706,23.2358,5.3494,4.5997,3.8602,29.0801,9.9853,13.4635,9.1387,5.686,15.1261,3.4003,4.5385,8.7919,15.5392,,7.254092598
5.992,3.4543,3.2458,1.7683,1.6108,11.6122,10.1638,7.3945,4.3192,,9.1387,,14.0959,,12.5812,9.2713,11.4541,3.7573,5.1811,,3.5908,7.1293,4.207,4.8394,1.2609115,5.3851,11.7346,9.6589,9.8119,1.9183,5.6452,3.9763,,2.4718,4.4518,1.4638,7.5424,5.074,,3.0028,,7.0834,7.2874,4.5232,6.3745,,5.2729,7.2721,5.6605,12.7291,5.6248,7.5475,9.9445,5.584,11.9488,4.258,1.9483,4.1305,4.8751,6.706,23.2358,5.3494,4.5997,3.8602,29.0801,9.9853,13.4635,9.1387,5.686,15.1261,3.4003,4.5385,8.7919,15.5392,,7.254092598
5.992,3.4543,3.2458,1.7683,1.6138,11.6122,10.1638,7.3945,4.3192,,9.1387,,14.0959,,12.5812,9.3223,11.4541,3.7573,5.1811,,3.5908,7.1293,4.207,4.8394,1.2609115,5.3851,11.7346,9.6589,9.8119,1.9183,5.6452,3.9763,,2.4718,4.4518,1.4638,7.5424,5.074,,3.0028,,7.0834,7.2874,4.5232,6.3745,,5.2729,7.2721,5.6605,12.724,5.6248,7.5475,9.9445,5.584,11.9488,4.258,1.9483,4.1305,4.8751,6.706,23.2358,5.3545,4.5997,3.8602,29.0801,9.9853,13.4635,9.1387,5.686,15.1261,3.4003,4.5385,8.7919,15.5392,,7.25491078
5.992,3.4543,3.2458,1.7683,1.6138,11.6122,10.1638,7.3945,4.3192,,9.1387,,14.0959,,12.5812,9.3223,11.4541,3.7573,5.1811,,3.5908,7.1293,4.207,4.8394,1.2609115,5.3851,11.7346,9.6589,9.8119,1.9183,5.6452,3.9763,,2.4718,4.4518,1.4638,7.5424,5.074,,3.0028,,7.0834,7.2874,4.5232,6.3745,,5.2729,7.2721,5.6605,12.724,5.6248,7.5475,9.9445,5.584,11.9488,4.258,1.9483,4.1305,4.8751,6.706,23.2358,5.3545,4.5997,3.8602,29.0801,9.9853,13.4635,9.1387,5.686,15.1261,3.4003,4.5385,8.7919,15.5392,,7.25491078
5.992,3.4543,3.2473,1.7683,1.6138,11.6122,10.1638,7.3945,4.3192,,9.1387,,14.0959,,12.5812,9.3223,11.4541,3.7573,5.1811,,3.5908,7.1293,4.207,4.8394,1.2609115,5.3851,11.7346,9.6589,9.8119,1.9183,5.6452,3.9763,,2.4718,4.4518,1.4638,7.5424,5.074,,3.0028,,7.0834,7.2874,4.5232,6.3745,,5.2729,7.2721,5.6605,12.724,5.6248,7.5475,9.9445,5.584,11.9488,4.258,1.9483,4.1305,4.8751,6.706,23.2358,5.3545,4.5997,3.8602,29.0801,9.9853,13.4635,9.1387,5.686,15.1261,3.4003,4.5385,8.7919,15.5392,,7.254933508
5.992,3.4543,3.2473,1.7683,1.6138,11.6122,10.1638,7.3945,4.3192,,9.1387,,14.0959,,12.5812,9.3223,11.4541,3.7573,5.1811,,3.5908,7.1293,4.207,4.8394,1.2609115,5.3851,11.7346,9.6589,9.8119,1.9183,5.6452,3.9763,,2.4718,4.4518,1.4638,7.5424,5.074,,3.0028,,7.0834,7.2874,4.5232,6.3745,,5.2729,7.2721,5.6605,12.724,5.6248,7.5475,9.9445,5.584,11.9488,4.258,1.9483,4.1305,4.8751,6.706,23.2358,5.3545,4.5997,3.8602,29.0801,9.9853,13.4635,9.1387,5.686,15.1261,3.4003,4.5385,8.7919,15.5392,,7.254933508
5.992,3.4528,3.2473,1.7683,1.6138,11.6122,10.1638,7.3945,4.3192,,9.1387,,14.0908,,12.5812,9.3223,11.4541,3.7573,5.1811,,3.5908,7.1293,4.207,4.8394,1.2609115,5.3851,11.7346,9.6589,9.8119,1.9183,5.6452,3.9763,,2.4718,4.4518,1.4638,7.5373,5.074,,3.0028,,7.0834,7.2874,4.5232,6.3745,,5.2729,7.2721,5.6605,12.724,5.6248,7.5475,9.9496,5.584,11.9488,4.258,1.9483,4.1305,4.8751,6.706,23.2358,5.3545,4.5997,3.8602,29.0801,9.9853,13.4635,9.1387,5.686,15.1261,3.4003,4.5385,8.7919,15.5392,,7.254833508
5.992,3.4528,3.2473,1.7683,1.6138,11.6122,10.1638,7.3945,4.3192,,9.1387,,14.0908,,12.5812,9.3223,11.4541,3.7573,5.1811,,3.5908,7.1293,4.207,4.8394,1.2609115,5.3851,11.7346,9.6589,9.8119,1.9183,5.6452,3.9763,,2.4718,4.4518,1.4638,7.5373,5.074,,3.0028,,7.0834,7.2874,4.5283,6.3745,,5.2729,7.2721,5.6605,12.724,5.6248,7.5475,9.9496,5.584,11.9488,4.258,1.9483,4.1305,4.8751,6.706,23.2358,5.3545,4.5997,3.8602,29.0801,9.9853,13.4635,9.1387,5.686,15.1261,3.4003,4.5385,8.7919,15.5392,,7.25491078
5.992,3.4528,3.2473,1.7683,1.6138,11.6122,10.1638,7.3894,4.3192,,9.1387,,14.0908,,12.5812,9.3223,11.4541,3.7573,5.1811,,3.5878,7.1293,4.207,4.8394,1.26180176,5.3851,11.7346,9.6589,9.8119,1.9183,5.6452,3.9763,,2.4718,4.4518,1.4638,7.5373,5.074,,3.0028,,7.0834,7.2874,4.5283,6.3745,,5.2729,7.2721,5.6605,12.724,5.6248,7.5475,9.9496,5.584,11.9488,4.258,1.9483,4.1305,4.8751,6.706,23.2358,5.3545,4.5997,3.8602,29.0801,9.9853,13.4635,9.1387,5.686,15.1261,3.4003,4.5385,8.7919,15.5392,,7.254801542
5.992,3.4528,3.2473,1.7683,1.6138,11.6122,10.1638,7.3894,4.3192,,9.1387,,14.0908,,12.5812,9.3223,11.4541,3.7573,5.1811,,3.5878,7.1293,4.207,4.8394,1.26180176,5.3851,11.7346,9.6589,9.8119,1.9183,5.6452,3.9763,,2.4718,4.4518,1.4638,7.5373,5.074,,3.0028,,7.0834,7.2874,4.5283,6.3745,,5.2729,7.2721,5.6605,12.724,5.6248,7.5475,9.9496,5.584,11.9488,4.258,1.9483,4.1305,4.8751,6.706,23.2358,5.3545,4.5997,3.8602,29.0801,9.9853,13.4635,9.1387,5.686,15.1261,3.4003,4.5385,8.7919,15.5392,,7.254801542
5.992,3.4528,3.2473,1.7683,1.6138,11.6122,10.1638,7.3894,4.3192,,9.1387,,14.0908,,12.5812,9.3223,11.4541,3.7573,5.1811,,3.5878,7.1293,4.207,4.8394,1.26180176,5.3851,11.7346,9.6589,9.8119,1.9183,5.6452,3.9763,,2.4718,4.4518,1.4638,7.5373,5.074,,3.0028,,7.0834,7.2874,4.5283,6.3745,,5.2729,7.2721,5.6605,12.724,5.6248,7.5475,9.9496,5.584,11.9488,4.258,1.9483,4.1305,4.8751,6.706,23.2358,5.3545,4.5997,3.8602,29.0801,9.9853,13.4635,9.1387,5.686,15.1261,3.4003,4.5385,8.7919,15.5392,,7.254801542
5.992,3.4528,3.2473,1.7683,1.6138,11.6122,10.1638,7.3894,4.3192,,9.1387,,14.0908,,12.5812,9.3223,11.4541,3.7573,5.1811,,3.5878,7.1293,4.207,4.8394,1.26180176,5.3851,11.7346,9.6589,9.8119,1.9183,5.6452,3.9763,,2.4718,4.4518,1.4638,7.5373,5.074,,3.0028,,7.0834,7.2874,4.5283,6.3745,,5.2729,7.2721,5.6605,12.724,5.6248,7.5475,9.9496,5.584,11.9488,4.258,1.9483,4.1305,4.8751,6.706,23.2358,5.3545,4.5997,3.8602,29.0801,9.9853,13.4635,9.1387,5.686,15.1261,3.4003,4.5385,8.7919,15.5392,,7.254801542
5.992,3.4528,3.2473,1.7683,1.6138,11.6122,10.1638,7.3894,4.3192,,9.1387,,14.0908,,12.5812,9.3223,11.4541,3.7573,5.1811,,3.5878,7.1293,4.207,4.8394,1.26180176,5.3851,11.7346,9.6589,9.8119,1.9183,5.6452,3.9763,,2.4718,4.4518,1.4638,7.5373,5.074,,3.0028,,7.0834,7.2874,4.5283,6.3745,,5.2729,7.2721,5.6605,12.724,5.6248,7.5475,9.9496,5.584,11.9488,4.258,1.9483,4.1305,4.8751,6.706,23.2358,5.3545,4.5997,3.8602,29.0801,9.9853,13.4635,9.1387,5.686,15.1261,3.4003,4.5385,8.7919,15.5392,,7.254801542
5.992,3.4528,3.2473,1.7683,1.6138,11.6122,10.1638,7.3894,4.3192,,9.1387,,14.0908,,12.5812,9.3223,11.4541,3.7573,5.1811,,3.5878,7.1293,4.207,4.8394,1.26180176,5.3851,11.7346,9.6589,9.8119,1.9183,5.6452,3.9763,,2.4718,4.4518,1.4638,7.5373,5.074,,3.0028,,7.0834,7.2874,4.5283,6.3745,,5.2729,7.2721,5.6605,12.724,5.6248,7.5475,9.9496,5.584,11.9488,4.258,1.9483,4.1305,4.8751,6.706,23.2358,5.3545,4.5997,3.8602,29.0801,9.9853,13.4635,9.1387,5.686,15.1261,3.4003,4.5385,8.7919,15.5392,,7.254801542
5.992,3.4528,3.2473,1.7683,1.6138,11.6122,10.1638,7.3894,4.3192,,9.1387,,14.0908,,12.5812,9.3223,11.4541,3.7573,5.1811,,3.5878,7.1293,4.207,4.8394,1.26180176,5.3851,11.7346,9.6589,9.8119,1.9183,5.6452,3.9763,,2.4718,4.4569,1.4638,7.5373,5.074,,3.0028,,7.0834,7.2874,4.5283,6.3745,,5.2729,7.2721,5.6605,12.724,5.6248,7.5475,9.9496,5.584,11.9488,4.258,1.9483,4.1305,4.8751,6.706,23.2358,5.3545,4.5997,3.8602,29.0801,9.9853,13.4635,9.1387,5.686,15.1261,3.4003,4.5385,8.7919,15.5545,,7.255110633
5.992,3.4528,3.2473,1.7683,1.6138,11.6122,10.1638,7.3894,4.3192,,9.1387,,14.0908,,12.5812,9.3223,11.4541,3.7573,5.1811,,3.5878,7.1293,4.207,4.8394,1.26180176,5.3851,11.7346,9.6589,9.8119,1.9198,5.6452,3.9763,,2.4718,4.4569,1.4638,7.5373,5.074,,3.0028,,7.0834,7.2874,4.5283,6.3745,,5.2729,7.2721,5.6605,12.724,5.6248,7.5475,9.9496,5.584,11.9488,4.258,1.9483,4.1305,4.8751,6.706,23.2358,5.3545,4.5997,3.8602,29.0801,9.9853,13.4635,9.1387,5.686,15.1261,3.4003,4.5385,8.7919,15.5545,,7.25513336
5.992,3.4528,3.2473,1.7683,1.6138,11.6122,10.1638,7.3894,4.3192,,9.1387,,14.0908,,12.5812,9.3223,11.4541,3.7573,5.1811,,3.5878,7.1293,4.207,4.8394,1.26180176,5.3851,11.7346,9.6589,9.8119,1.9198,5.6452,3.9778,,2.4718,4.4569,1.4638,7.5373,5.074,,3.0028,,7.0834,7.2874,4.5283,6.3745,,5.2729,7.2721,5.7676,12.724,5.6248,7.5475,9.9496,5.584,11.9488,4.258,1.9483,4.1305,4.87,6.706,23.2358,5.3545,4.5997,3.8602,29.0801,9.9853,13.4635,9.1387,5.686,15.1261,3.4003,4.5385,8.7919,15.5545,,7.256701542
5.992,3.4528,3.2473,1.7683,1.6138,11.6122,10.1638,7.3894,4.3192,,9.1387,,14.0908,,12.5812,9.3223,11.4541,3.7573,5.1811,,3.5878,7.1293,4.207,4.8394,1.26180176,5.3851,11.7346,9.6589,9.8119,1.9198,5.6452,3.9778,,2.4718,4.4569,1.4638,7.5373,5.074,,3.0028,,7.0834,7.2874,4.5283,6.3745,,5.2729,7.2721,5.7676,12.724,5.6248,7.5475,9.9496,5.584,11.9488,4.258,1.9483,4.1305,4.87,6.706,23.2358,5.3545,4.5997,3.8602,29.0801,9.9853,13.4635,9.1387,5.686,15.1261,3.4003,4.5385,8.7919,15.5545,,7.256701542
5.992,3.4528,3.2473,1.7683,1.6138,11.6122,10.1638,7.3894,4.3192,,9.1387,,14.0908,,12.5812,9.3223,11.4541,3.7573,5.1811,,3.5878,7.1293,4.207,4.8394,1.26180176,5.3851,11.7346,9.6436,9.8119,1.9198,5.6452,3.9778,,2.4718,4.4569,1.4638,7.5373,5.074,,3.0028,,7.0834,7.2874,4.5283,6.3745,,5.2729,7.2721,5.7676,12.724,5.6248,7.5475,9.9496,5.584,11.9488,4.258,1.9483,4.1305,4.87,6.706,23.2358,5.3545,4.5997,3.8602,29.0801,9.9853,13.4635,9.1387,5.686,15.121,3.4003,4.5385,8.7919,15.5545,,7.256392451
5.992,3.4528,3.2473,1.7683,1.6138,11.6122,10.1638,7.3894,4.3192,,9.1387,,14.0908,,12.5812,9.3223,11.4541,3.7573,5.1811,,3.5878,7.1293,4.207,4.8394,1.26180176,5.3851,11.7346,9.6436,9.8119,1.9198,5.6452,3.9778,,2.4718,4.4569,1.4638,7.5373,5.074,,3.0028,,7.0834,7.2874,4.5283,6.3745,,5.2729,7.2721,5.7676,12.724,5.6248,7.5475,9.9496,5.584,11.9488,4.258,1.9483,4.1305,4.87,6.706,23.2358,5.3545,4.5997,3.8602,29.0801,9.9853,13.4635,9.1387,5.686,15.121,3.4003,4.5385,8.7919,15.5545,,7.256392451
5.992,3.4528,3.2473,1.7668,1.6138,11.6122,10.1689,7.3894,4.3192,,9.1387,,14.0908,,12.5812,9.3223,11.4541,3.7573,5.1811,,3.5878,7.1293,4.207,4.8343,1.26180176,5.3851,11.7346,9.6436,9.8119,1.9198,5.6401,3.9778,,2.4718,4.4569,1.4638,7.5373,5.074,,3.0028,,7.0834,7.2874,4.5283,6.3745,,5.2729,7.2721,5.7676,12.724,5.6248,7.5475,9.9496,5.584,11.9488,4.258,1.9483,4.1305,4.87,6.706,23.2358,5.3545,4.5997,3.8602,29.0801,9.9853,13.4584,9.1387,5.686,15.121,3.4003,4.5385,8.7919,15.5545,,7.256215178
5.992,3.4528,3.2473,1.7668,1.6138,11.6122,10.1689,7.3894,4.3192,,9.1387,,14.0908,,12.5812,9.3223,11.4541,3.7573,5.1811,,3.5878,7.1293,4.207,4.8343,1.26180176,5.3851,11.7346,9.6436,9.8119,1.9198,5.6401,3.9778,,2.4718,4.4569,1.4638,7.5373,5.074,,3.0028,,7.0834,7.2874,4.5283,6.3745,,5.2729,7.2721,5.7676,12.724,5.6248,7.5475,9.9496,5.584,11.9488,4.258,1.9483,4.1305,4.87,6.706,23.2358,5.3545,4.5997,3.8602,29.0801,9.9853,13.4584,9.1387,5.686,15.121,3.4003,4.5385,8.7919,15.5545,,7.256215178
5.992,3.4528,3.2473,1.7668,1.6138,11.6122,10.1689,7.3894,4.3192,,9.1387,,14.0908,,12.5812,9.3223,11.4541,3.7573,5.1811,,3.5878,7.1293,4.207,4.8343,1.26180176,5.3851,11.7346,9.6436,9.8119,1.9198,5.6401,3.9778,,2.4718,4.4569,1.4638,7.5373,5.074,,3.0028,,7.0834,7.2874,4.5283,6.3745,,5.2729,7.2721,5.7676,12.724,5.6248,7.5475,9.9496,5.584,11.9488,4.258,1.9483,4.1254,4.87,6.706,23.1995,5.3545,4.5997,3.8602,29.0801,9.9853,13.4584,9.1387,5.686,15.121,3.4003,4.5385,8.7919,15.5545,,7.255587905
5.992,3.4528,3.2473,1.7668,1.6138,11.6122,10.1689,7.3894,4.3192,,9.1387,,14.0908,,12.5812,9.3223,11.4541,3.7573,5.1811,,3.5878,7.1293,4.207,4.8343,1.26180176,5.3851,11.7346,9.6436,9.8119,1.9198,5.6401,3.9778,,2.4718,4.4569,1.4638,7.5373,5.074,,3.0028,,7.0834,7.2874,4.5283,6.3745,,5.2729,7.2721,5.7676,12.724,5.6248,7.5475,9.9496,5.584,11.9488,4.258,1.9483,4.1254,4.87,6.706,23.1995,5.3545,4.5997,3.8602,29.0801,9.9853,13.4584,9.1387,5.686,15.121,3.4003,4.5385,8.7919,15.5545,,7.255587905
5.9869,3.4513,3.2473,1.7668,1.6138,11.6122,10.1689,7.3894,4.3192,,9.1387,,14.0908,,12.5812,9.3223,11.4643,3.7573,5.1811,,3.5878,7.1293,4.207,4.8343,1.26180176,5.3851,11.7346,9.6436,9.8221,1.9198,5.6401,3.9778,,2.4718,4.4569,1.4638,7.5373,5.074,,2.9968,,7.0834,7.2874,4.5283,6.3745,,5.2729,7.2721,5.7676,12.724,5.6248,7.5475,9.9496,5.584,11.9284,4.258,1.9483,4.1254,4.87,6.706,23.1995,5.3647,4.5997,3.8602,29.0801,9.9853,13.4584,9.1387,5.686,15.121,3.4003,4.5385,8.7919,15.5545,,7.255551542
5.9869,3.4513,3.2473,1.7668,1.6138,11.6122,10.1689,7.3894,4.3192,,9.1387,,14.0908,,12.5812,9.3223,11.4643,3.7558,5.1811,,3.5878,7.1293,4.207,4.8343,1.26180176,5.3851,11.7346,9.6436,9.8221,1.9198,5.6401,3.9778,,2.4718,4.4569,1.4638,7.5373,5.074,,2.9968,,7.0834,7.2874,4.5283,6.3745,,5.2729,7.2721,5.7676,12.724,5.6248,7.5475,9.9496,5.584,11.9284,4.258,1.9483,4.1254,4.87,6.706,23.1995,5.3647,4.5997,3.8602,29.0801,9.9853,13.4584,9.1387,5.686,15.121,3.4003,4.5385,8.7919,15.5545,,7.255528815
5.9869,3.4513,3.2473,1.7668,1.6138,11.6122,10.1689,7.3894,4.3192,,9.1387,,14.0908,,12.5812,9.3223,11.4643,3.7558,5.1811,,3.5878,7.1242,4.207,4.8343,1.26180176,5.3851,11.7346,9.6436,9.8221,1.9198,5.6401,3.9778,,2.4718,4.4569,1.4638,7.5373,5.074,,2.9968,,7.0834,7.2823,4.5283,6.3745,,5.2729,7.2619,5.7676,12.724,5.6248,7.5475,9.9496,5.584,11.9284,4.258,1.9483,4.1254,4.87,6.7009,23.1995,5.3647,4.5997,3.8602,29.0801,9.9853,13.4584,9.1387,5.6962,15.121,3.4003,4.5385,8.7919,15.5545,,7.255296996
5.9869,3.4513,3.2473,1.7668,1.6138,11.6122,10.1689,7.3894,4.3192,,9.1387,,14.0908,,12.5812,9.3223,11.4643,3.7558,5.1811,,3.5878,7.1242,4.207,4.8343,1.26180176,5.3851,11.7346,9.6436,9.8221,1.9198,5.6401,3.9778,,2.4718,4.4569,1.4638,7.5373,5.074,,2.9968,,7.0834,7.2823,4.5283,6.3745,,5.2729,7.2619,5.7676,12.724,5.6248,7.5475,9.9496,5.584,11.9284,4.258,1.9483,4.1254,4.87,6.7009,23.1995,5.3647,4.5997,3.8602,29.0801,9.9853,13.4584,9.1387,5.6962,15.121,3.4003,4.5385,8.7919,15.5545,,7.255296996
5.9869,3.4513,3.2458,1.7668,1.6138,11.6122,10.1689,7.3894,4.3192,,9.1387,,14.0857,,12.5812,9.3682,11.4643,3.7558,5.1811,,3.5878,7.1242,4.207,4.8343,1.26180176,5.3851,11.7346,9.6436,9.8221,1.9198,5.6401,3.9778,,2.4718,4.4569,1.4638,7.5373,5.074,,2.9968,,7.0783,7.2823,4.5283,6.3745,,5.2729,7.2619,5.7676,12.7087,5.6248,7.5475,9.9496,5.584,11.9284,4.258,1.9483,4.1254,4.87,6.7009,23.1995,5.3647,4.5997,3.8602,29.2979,9.9853,13.4584,9.1387,5.6962,15.121,3.4003,4.5385,8.7919,15.5545,,7.25888336
