"FB001","FB002","FB003","FB004","FB005","FB006","FB007","FB008","FB009","FB010","FB011","FB012","FB013","FB014","FB015","FB016","FB017","FB018","FB019","FB020","FB021","FB022","FB023","FB024","FB025","FB026","FB027","FB028","FB029","FB030","FB031","FB032","FB033","FB034","FB035","FB036","FB037","FB038","FB039","FB040","FB041","FB042","FB043","FB044","FB045","FB046","FB047","FB048","FB049","FB050","FB051","FB052","FB053","FB054","FB055","FB056","FB057","FB058","FB059","FB060","FB061","FB062","FB063","FB064","FB065","FB066","FB067","FB068","FB069","FB070","FB071","FB072","FB073","FB074"
1.0998358,1.0251975,1.061174,0.80347938,0.82087699,0.88351967,NA,NA,NA,NA,0.94891206,0.93837178,0.83203125,NA,NA,0.96996283,0.82145024,NA,NA,NA,0.91976789,0.98384587,1.099,0.766,1.0085253,NA,0.65652902,0.94645579,0.88198285,0.86355181,0.87088068,1.016281,NA,0.67576002,0.827,0.80954649,0.74819232,0.9983724,1.2613593,0.641,0.75406733,0.975,0.77,0.8671875,0.90412084,NA,0.52,0.731,0.81607614,0.981,0.893,0.751,NA,0.91481693,0.805,1.048,0.574,0.865,1.018,NA,0.87200296,0.7570157,NA,0.9640625,0.891,0.65634191,0.85445602,0.80624182,NA,0.531,0.93578314,0.79635545,0.8816636,0.76084629
1.1706074,1.0187713,1.0114696,0.79950495,0.92602539,0.91071679,NA,NA,NA,NA,1.0025559,0.93340164,0.86904162,NA,NA,0.99987745,0.92970264,NA,NA,NA,0.89000277,1.0116279,1.118,0.786,1.0370939,NA,0.71331823,0.96225053,0.84962729,0.82185547,0.8963735,0.94879907,NA,0.64153011,0.844,0.84865552,0.77477965,0.99427186,1.2061446,0.615,0.73391544,0.965,0.78,0.86557904,0.87814909,NA,0.589,0.783,0.77742266,1.051,0.91,0.799,NA,0.93412566,0.769,1.047,0.57,0.988,0.964,NA,0.87288851,0.72331437,NA,0.93725198,0.983,0.64439006,0.87940341,0.83374708,NA,0.546,0.93201463,0.83238979,0.94093884,0.7359749
1.1110048,1.0417805,1.0219804,0.81605943,0.8771875,0.93557998,NA,NA,NA,NA,0.95450815,0.87310456,0.8453881,NA,NA,1.0419193,0.77155991,NA,NA,NA,1.0258832,1.031648,1.095,0.784,1.0216646,NA,0.79945882,0.99655512,0.84791061,0.87971932,0.88238791,0.98578986,NA,0.64453125,0.855,0.83242188,0.811561,1.0051471,1.1079799,0.559,0.73708882,0.879,0.802,0.90153206,0.86328125,NA,0.489,0.782,0.81541016,1.092,0.922,0.743,NA,0.89098159,0.809,1.028,0.576,1.073,0.952,NA,0.92322716,0.73828125,NA,0.94564925,1.05,0.63976753,0.83248064,0.79888393,NA,0.531,0.90348307,0.86715199,0.9148028,0.78229167
1.1196495,1.0192699,0.95570959,0.76583667,0.74239095,0.88208008,NA,NA,NA,NA,0.96149327,0.859375,0.81648137,NA,NA,0.98096676,0.83853593,NA,NA,NA,0.99918051,1.0051629,1.084,0.754,1.0090133,NA,0.91401177,0.97143555,0.87141191,0.84748417,0.87391396,0.9287312,NA,0.70973558,0.821,0.7416081,0.79361347,0.95984738,1.2347558,0.481,0.74194079,0.9,0.789,0.90463655,0.86068298,NA,0.531,0.785,0.85041571,0.938,0.883,0.758,NA,0.91298131,0.826,0.984,0.561,1.103,0.995,NA,0.94231574,0.71947338,NA,0.99046369,0.977,0.62133637,0.86424443,0.79107603,NA,0.534,0.84182246,0.84240121,0.89649313,0.77569111
1.1180858,1.0330729,0.90487753,0.79312269,0.66684651,0.90088315,NA,NA,NA,NA,0.98642848,0.91598224,0.83742998,NA,NA,0.99808517,0.79264795,NA,NA,NA,1.0113147,0.97939492,1.105,0.766,1.0369058,NA,0.92711509,0.9723669,0.86588542,0.81730338,0.87838309,0.86297663,NA,0.69019769,0.858,0.8365087,0.76615767,0.95480372,1.2236504,0.572,0.72163723,0.944,0.823,0.9245512,0.88522727,NA,0.592,0.785,0.77931621,0.995,0.871,0.724,NA,0.94855386,0.783,0.942,0.559,1.093,1.042,NA,0.92497121,0.70144774,NA,0.92501831,0.928,0.60468243,0.89706778,0.81588041,NA,0.533,0.88478291,0.83975291,0.88031451,0.71995812
1.1171875,1.0419635,1.0072266,0.82521845,0.68167571,0.92463235,NA,NA,NA,NA,0.95645727,0.92476791,0.79545291,NA,NA,1.0304098,0.77016577,NA,NA,NA,0.97988281,0.97051411,1.109,0.76,1.0031511,NA,0.83935547,0.98343318,0.859375,0.85554366,0.89432656,0.91117086,NA,0.65485491,0.855,0.841875,0.76897035,0.97042411,1.1615161,0.496,0.74714382,0.928,0.922,0.94143894,0.86448054,NA,0.648,0.758,0.75995066,1.157,0.902,0.706,NA,0.86370546,0.745,0.96,0.559,1.058,0.945,NA,0.92022367,0.74932065,NA,0.95300611,0.952,0.64174463,0.83886289,0.79323683,NA,0.534,0.90707503,0.81328125,0.87813551,0.75168586
1.1783763,1.0518398,1.0296321,0.82630085,0.99061666,0.90339218,NA,NA,NA,NA,0.95621142,0.90698995,0.80236754,NA,NA,0.94563533,0.75967729,NA,NA,NA,0.88000757,0.98493304,1.067,0.756,1.0200333,NA,0.79430751,0.96303847,0.89019886,0.82367809,0.85168851,0.88886142,NA,0.66232116,0.849,0.79513889,0.77646043,0.93451933,1.2150219,0.573,0.79459635,0.888,0.911,0.93160044,0.90183424,NA,0.592,0.776,0.81868326,1.143,0.891,0.744,NA,0.88024902,0.797,0.963,0.547,1.012,1.002,NA,0.92619357,0.75515464,NA,0.93084198,0.957,0.68237305,0.8225,0.78497503,NA,0.544,0.94442395,0.78857665,0.91964049,0.76691386
1.2427349,1.0479044,1.0453784,0.78980302,0.79113051,0.93261719,NA,NA,NA,NA,1.0078125,0.97105246,0.80902569,NA,NA,0.9603341,0.71116728,NA,NA,NA,0.9443185,0.98889884,1.096,0.785,1.0209543,NA,0.73294005,0.96104956,0.89282546,0.81093192,0.88123264,0.87359591,NA,0.69185268,0.852,0.87560096,0.77544981,0.95214023,1.2878551,0.585,0.77500397,0.916,0.822,0.91796875,0.92416963,NA,0.623,0.791,0.82657724,0.871,0.89,0.725,NA,0.91122159,0.898,0.939,0.543,0.963,1.043,NA,0.93731946,0.75182846,NA,0.85194159,0.92,0.66160134,0.93214699,0.84178771,NA,0.546,0.99366918,0.80947891,0.86686934,0.72755899
1.2682292,1.0130259,1.016659,0.81052715,0.90775391,0.98870313,NA,NA,NA,NA,1.0041788,0.97892478,0.79296875,NA,NA,0.96008901,0.73405998,NA,NA,NA,0.88276544,1.0688278,1.156,0.773,1.0354004,NA,0.76474558,0.97883983,0.87710069,0.815274,0.88503235,0.96052632,NA,0.71269003,0.876,0.89802632,0.76164023,0.97256212,1.1848248,0.646,0.80754431,0.962,0.759,0.94070811,0.90298537,NA,0.57,0.809,0.79021484,0.822,0.917,0.784,NA,0.94281775,0.826,0.996,0.543,0.899,1.037,NA,0.93860218,0.78243371,NA,0.9123357,0.927,0.703125,0.93059143,0.82547883,NA,0.546,0.95214442,0.81640625,0.9026864,0.8481397
1.2771048,0.99205383,0.91273967,0.81999778,0.96907682,0.98790126,NA,NA,NA,NA,0.99085441,0.91714638,0.82748999,NA,NA,1.0042984,0.80872845,NA,NA,NA,0.9437607,1.4430998,1.208,0.78,1.0500057,NA,0.87539971,0.94977679,0.86963985,0.83878168,0.86964187,0.94447545,NA,0.6640625,0.872,0.7917698,0.75157869,0.95993712,1.2075195,0.665,0.84754464,0.961,0.779,0.97391011,0.90775679,NA,0.497,0.835,0.8304052,0.87,0.902,0.805,NA,0.93657901,0.865,1.012,0.548,0.882,1.017,NA,0.92832031,0.74370092,NA,0.91199449,0.949,0.68717448,0.87890625,0.79364224,NA,0.55,0.96863839,0.83944589,0.90803151,0.90358308
1.2618143,0.92607544,0.88564854,0.78338415,0.74482857,0.97240423,NA,NA,NA,NA,1.0260961,0.81511611,0.85065828,NA,NA,0.97265625,0.828125,NA,NA,NA,0.95688717,1.4328602,1.221,0.779,1.0125411,NA,0.9140625,0.9436849,0.85902309,0.74601064,0.88446378,0.9038801,NA,0.67270221,0.826,0.84190743,0.74688331,0.93918345,1.1435824,0.601,0.80693312,0.934,0.793,0.97089766,0.90807846,NA,0.476,0.807,0.82703993,0.948,0.87,0.774,NA,0.91659402,0.842,0.975,0.547,0.917,1.047,NA,0.93923062,0.70830407,NA,0.85223163,0.977,0.65683477,0.87647569,0.82139137,NA,0.535,0.96833147,0.81225703,0.8902027,0.7863355
