FB001,FB002,FB003,FB004,FB005,FB006,FB007,FB008,FB009,FB010,FB011,FB012,FB013,FB014,FB015,FB016,FB017,FB018,FB019,FB020,FB021,FB022,FB023,FB024,FB025,FB026,FB027,FB028,FB029,FB030,FB031,FB032,FB033,FB034,FB035,FB036,FB037,FB038,FB039,FB040,FB041,FB042,FB043,FB044,FB045,FB046,FB047,FB048,FB049,FB050,FB051,FB052,FB053,FB054,FB055,FB056,FB057,FB058,FB059,FB060,FB061,FB062,FB063,FB064,FB065,FB066,FB067,FB068,FB069,FB070,FB071,FB072,FB073,FB074
1.0609233,1.0842115,1.0470932,0.79581311,0.68300571,0.74055816,,0.65921336,0.6755985,,0.91333422,0.94704681,,,0.85471961,,0.81550481,1.0902959,2.342664,0.92840787,0.93715735,0.9705864,1.186,0.80121528,1.0477674,1.046401,0.82432879,0.90342972,0.93496666,1.235,0.86335195,0.94042969,,0.7046274,0.90757503,0.78621973,0.73402364,1.0215714,1.1373355,,0.79647289,4.0179532,0.76972754,,0.83880447,0.949,0.4906851,0.6953125,0.79006807,1.1011924,0.9253633,,0.835,0.95983073,0.88437579,,0.55567089,1.1258789,,,0.96016303,0.77019201,1.0328825,0.82473958,0.97452446,0.67043586,0.86976842,0.8265949,0.916,0.54363839,1.0107574,0.83517085,0.88267299,0.79494048
1.0369831,1.1070476,1.1798097,0.80843905,0.68859012,0.83035714,,1.1371327,0.6713218,,0.9288288,0.94406313,,,0.7923971,,0.79547991,1.1826671,2.2956166,0.96468496,0.9370575,0.9378811,1.136,0.73922697,1.021751,1.0412231,0.8959517,0.94490489,0.92270508,1.037,0.88828125,1.0585619,,0.64962333,0.91402897,0.86193556,0.73757102,1.0182292,1.1844792,,0.78916164,3.8825963,0.75878906,,0.81291316,0.978,0.89831012,0.68649554,0.76930147,1.0353243,0.88844159,,0.958,0.90114183,0.88305348,,0.56541593,0.97575737,,,0.96054213,0.7700295,1.0065407,0.88378906,0.84978693,0.69595251,0.87077415,0.80388269,0.855,0.53880774,0.98356722,0.8223209,0.91025641,0.73062579
1.0843978,1.091776,1.0695642,0.82157139,0.83990119,0.87572338,,0.82587438,0.66601563,,0.93579811,0.87075259,,,0.77980026,,0.79868521,1.2491333,2.2436032,0.9546371,0.9280234,0.95809508,1.137,0.76591589,0.94589428,1.0052329,0.85304054,0.95120389,0.91619318,0.939,0.92114258,0.9339604,,0.64356845,0.89018877,0.77431334,0.72420204,1.0060697,1.1916323,,0.83363009,3.6201917,0.79046875,,0.85814426,0.935,0.55260874,0.69785046,0.74319556,1.0182609,0.91814159,,1.076,0.8376165,0.89082031,,0.55736451,0.88528411,,,0.95703125,0.83337001,1.006399,0.8758587,0.82224629,0.71843156,0.92977392,0.85482385,0.843,0.54964074,0.94661223,0.81868961,0.91228693,0.72111936
1.140905,1.0843076,1.0422785,0.76878906,0.82921875,0.9035378,,1.1624586,0.67056539,,0.89979406,0.87431825,,,0.81339123,,0.78980469,1.2089543,2.2065058,0.96344982,0.97761358,0.99700831,1.167,0.76101763,1.0283461,1.0198683,0.86915923,0.91566506,0.93201812,0.936,0.87890625,0.94851322,,0.67314496,0.89679925,0.7750651,0.70703125,1.0386825,1.0565841,,0.80813311,3.3577872,0.77355239,,0.86106419,0.922,0.59511265,0.71682855,0.77521307,1.1527014,0.95182292,,1.015,0.85899698,0.96011767,,0.55122451,0.74434917,,,0.94956952,0.79570678,1.0007239,0.8538549,0.90912829,0.70412884,0.89910714,0.89589225,0.892,0.546875,0.96305983,0.84249705,0.94605419,0.7421875
1.1136012,1.0661242,1.0901798,0.77597966,0.81935009,0.84130859,,1.0432533,0.66038603,,0.93628358,0.94340093,,,0.77087694,,0.78267218,1.1557769,2.2047359,1.0061194,0.91627241,0.99629134,1.201,0.75197368,1.0004374,1.0128624,0.92430813,0.93270746,0.91528831,0.945,0.89078125,1.023247,,0.67037609,0.92049535,0.85565129,0.71065848,1.0438579,1.1824175,,0.76665396,3.0953826,0.79520089,,0.86457139,0.97,0.60752972,0.70943174,0.80474411,1.1844148,0.89886798,,0.99,0.92534907,0.97858622,,0.56189481,1.3264993,,,0.96148631,0.77437901,0.96925,0.89379554,0.9282206,0.74029876,0.91059722,0.81864907,0.98,0.54913504,0.99439062,0.8296551,0.92891258,0.71613898
1.2034402,1.0545254,1.1116851,0.81112805,0.88764391,0.87817708,,0.81528127,0.66708815,,0.94518283,0.93206314,,,0.82622768,,0.75533391,1.239686,2.2082225,1.0072197,0.98565404,0.99984621,1.219,0.78281647,0.98820249,0.97934835,0.87348365,0.94427944,0.9122104,0.915,0.90969968,0.94016335,,0.6552561,0.91458993,0.84555423,0.71829679,1.0030284,1.1183109,,0.81842479,2.5412809,0.79930933,,0.875,1.003,0.68238839,0.7417352,0.78119256,1.0461661,0.91789961,,1.079,0.9506451,0.98643663,,0.5625,1.1042239,,,0.95449534,0.79725797,0.95178023,0.87596388,0.86664588,0.75358409,0.94638451,0.8723487,0.995,0.5546875,0.97202134,0.84667969,0.94064529,0.75525605
1.1276251,1.0975182,1.0548109,0.81629464,0.82807221,0.85135135,,0.76827968,0.66741071,,0.91856715,0.90350238,,,0.79720052,,0.80298577,1.2491497,2.2649601,0.9341896,1.0255178,1.0115668,1.207,0.77786587,1.0290847,0.98046875,0.90155533,0.92623509,0.93083934,0.896,0.87149439,0.98017207,,0.66169085,0.89449728,0.7611894,0.73385277,0.99680398,1.1039063,,0.81113004,1.8685772,0.8029773,,0.87166922,0.939,0.62354726,0.7375748,0.81309486,0.93522816,0.95272775,,1.061,0.954406,0.93328496,,0.5546875,0.89719791,,,0.95833333,0.7966654,0.95141087,0.87109375,0.87345567,0.71220495,0.98349788,0.9,0.952,0.55233267,0.94155883,0.86011402,0.92740091,0.78107244
1.1078962,1.0803347,1.0825287,0.76339008,0.72455601,0.81045019,,0.91785459,0.68487338,,0.94009336,0.93673573,,,0.81648849,,0.86398007,1.1390747,2.3216977,0.90097314,0.90280418,1.0030799,1.175,0.76941106,1.0007689,0.97535342,0.8838687,0.90246316,0.91537003,0.895,0.90341396,1.0177176,,0.69643803,0.90522204,0.8199369,0.75052083,1.0085602,1.0224472,,0.78848805,1.1958734,0.80551382,,0.890625,0.97,0.52651127,0.74516859,0.8355923,1.0223365,0.9522605,,1.043,0.93176219,0.86754478,,0.56530172,0.78599672,,,0.9609375,0.75100557,0.95330002,0.9096533,0.86363476,0.68776483,0.88361855,0.86820293,0.851,0.5546875,0.93107301,0.83096427,0.88922276,0.76335121
1.0320285,1.1384519,1.0470285,0.74904983,0.7684508,0.83653429,,1.0138318,0.69491525,,0.92003676,0.93017376,,,0.84375,,0.83847222,1.1305466,1.8401321,0.90926387,0.95617898,0.9786152,1.193,0.78457897,1.017838,0.94470068,0.7975905,0.91205929,0.85285264,0.938,0.91399544,0.88133082,,0.72391633,0.90554888,0.82778298,0.71316964,0.96941361,0.90733863,,0.79285215,1.0429379,0.76618304,,0.84136991,0.983,0.48271484,0.70664492,0.77080755,1.138249,0.92796415,,1.035,0.87086202,0.85236697,,0.57706926,1.3533163,,,0.95420478,0.78232107,0.94454853,0.88929485,0.93148664,0.69978933,0.84207068,0.8334715,0.98,0.54841549,0.88762017,0.84275942,0.91876383,0.796875
0.93812693,1.0565406,0.99650962,0.80487712,0.81100044,0.77809566,,0.92209661,0.69921875,,0.88650949,0.83056411,,,0.8002068,,0.84405048,1.2248014,1.2897966,0.87952656,0.99725464,0.94550151,1.173,0.73600424,0.96891984,0.94083659,0.87766256,0.89349182,0.89918478,1.027,0.87656948,0.90169555,,0.67286811,0.87206445,0.75085747,0.72244279,0.98847336,0.84470017,,0.75671074,1.0715573,0.7730211,,0.85898079,0.915,0.48024764,0.66974019,0.74792087,1.1588676,0.90107056,,1.028,0.87439481,0.87000978,,0.55859375,0.72357669,,,0.94246286,0.81032986,0.95274238,0.84191608,0.85009766,0.70388035,0.89975111,0.8829789,0.969,0.546875,0.89403848,0.83534889,0.8633166,0.78360524
0.98907239,1.0887982,1.0046034,0.83268229,0.7860403,0.7789141,,0.85341211,0.67231145,,0.92561503,0.80670797,,,0.82633929,,1.2927896,1.2638302,1.7326114,0.94208701,0.92950439,0.96451687,1.175,0.7864389,0.92567979,0.98080913,0.8332648,0.91133158,0.9070786,1.075,0.9005015,1.0045446,,0.64090569,0.86076712,0.79951436,0.73163231,1.0269165,0.88367444,,0.76957237,2.257358,0.76868719,,0.84887695,0.848,0.52182354,0.67688764,0.78004808,1.1696259,0.85232739,,0.94,0.93450178,0.99134827,,0.5679906,1.307251,,,0.94899183,0.78444602,0.97423605,0.85085227,0.78547513,0.67855853,0.94238281,0.90625,0.946,0.55292694,0.98093508,0.81475361,0.86979167,0.73659581
1.0666257,1.1125837,1.004927,0.80732996,0.89724942,0.78704203,,1.0912408,0.65507119,,0.9117513,0.88697077,,,0.79652818,,0.66032097,1.1835938,2.2968881,1.0252117,1.1054025,1.0001875,1.177,0.76587515,1.001338,0.92584325,0.82076856,0.93155787,0.89744016,0.978,0.91550252,0.99850109,,0.64726323,0.88602738,0.8412414,0.7265625,0.99181899,1.1410856,,0.81986773,,0.76219952,,0.82548363,0.84,0.54065394,0.69140625,0.78988186,1.2262891,0.85248171,,0.957,0.94505316,0.90133734,,0.5625,0.83850098,,,0.9605564,0.78384735,0.98778573,0.80989583,0.89038086,0.71777344,0.92311278,0.85622009,0.903,0.54115716,1.0400145,0.85263761,0.8668591,0.74707543
1.0706497,1.130914,0.94602278,0.83893229,0.82746292,0.78755104,,0.80012141,0.63126429,,0.89842022,0.9437697,,,0.80639277,,0.8150796,1.1835938,2.2282114,1.0493436,0.95056668,0.98419331,1.144,0.79526654,0.98567708,1.0041494,0.8296441,0.89845384,0.88351633,0.774,0.88102002,0.97554977,,0.67607478,0.90625,0.77533374,0.71722147,1.0379219,0.97644333,,0.81453723,,0.77207623,,0.85198629,0.938,0.57682292,0.71695402,0.75,1.2142961,0.85836751,,0.896,0.99954804,0.97857863,,0.55413732,1.4028987,,,0.94582903,0.80445995,0.9696266,0.76309743,0.98874275,0.76426977,0.92533775,0.87532224,0.912,0.54813058,1.0994016,0.84498074,0.84314481,0.74309828
1.0975694,1.1252416,0.99847074,0.84085181,0.83576601,0.86821559,,1.3378622,0.61412184,,0.92615008,0.92477267,,,0.82199719,,0.79332031,1.1438738,,1.0158864,0.85282629,0.93434375,1.159,0.80047637,0.95749668,1.018768,0.75079761,0.90665409,0.91117527,0.855,0.87342317,1.0876234,,0.66244612,0.89623182,0.78806516,0.69921875,1.0530299,1.1594917,,0.81355316,,0.74434883,,0.83666764,1.186,0.66511418,0.74742957,0.80175781,1.1226562,0.86167594,,0.915,1.0271301,1.0203694,,0.55449357,0.71710639,,,0.95456583,0.78086324,0.9666095,0.78515625,0.9113418,0.73433431,0.99937307,0.89378324,,0.5550153,1.0568484,0.85678917,0.86317423,0.72094335
1.1483319,1.1004698,1.03125,0.78023438,0.87359997,0.98895792,,0.83057352,0.61308221,,0.89492351,0.92465799,,,0.79830412,,0.82277761,,,0.99272837,0.91836769,0.99104542,,0.75225281,1.0205818,0.95363386,0.79541744,0.93266602,0.91211769,0.857,0.92351974,0.96724398,,0.64871988,0.89782986,0.8547894,0.68074087,1.040442,1.166973,,0.83051915,,0.71881267,,0.84783544,1.629,0.67323089,0.72381981,0.82790493,,0.88565823,,0.905,0.97830026,1.0127922,,0.55174406,,,,,0.75565802,0.97047546,0.76836521,0.87272135,0.72909512,0.99220235,,,0.55541295,1.0546875,0.85238579,0.84807855,0.74760717
,,1.0179332,0.76424984,,,,,0.61066028,,0.90001037,0.94898897,,,0.79520089,,0.85508181,,,,,1.0238783,,,,,,,0.88703729,,0.91608073,0.92558093,,0.68097399,0.92029588,,0.70616319,,,,0.79278185,,,,0.80636682,,,0.71531335,,,,,,,,,,,,,,0.70601927,0.95758792,0.78689686,,,,,,0.55859375,,,,
,,,,,,,,0.62067346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.6324243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
