"FB001","FB002","FB003","FB004","FB005","FB006","FB007","FB008","FB009","FB010","FB011","FB012","FB013","FB014","FB015","FB016","FB017","FB018","FB019","FB020","FB021","FB022","FB023","FB024","FB025","FB026","FB027","FB028","FB029","FB030","FB031","FB032","FB033","FB034","FB035","FB036","FB037","FB038","FB039","FB040","FB041","FB042","FB043","FB044","FB045","FB046","FB047","FB048","FB049","FB050","FB051","FB052","FB053","FB054","FB055","FB056","FB057","FB058","FB059","FB060","FB061","FB062","FB063","FB064","FB065","FB066","FB067","FB068","FB069","FB070","FB071","FB072","FB073","FB074"
NA,NA,1.105,NA,0.806,0.86513351,0.779,NA,0.72233431,NA,0.90723477,0.99609375,0.86063508,NA,0.92874779,1.079294,0.73160282,1.136,NA,0.89580503,0.78479771,1.0775306,1.203,0.94660831,0.92557656,NA,0.90069987,0.94866766,0.86660242,0.796,0.95822081,1.030215,NA,NA,0.84076606,0.79331174,0.734375,1.169942,1.2262253,NA,0.7884375,0.97335493,0.79226912,0.86724357,0.841,0.881,NA,0.78720606,0.84777832,0.9628125,0.9603564,NA,0.92417952,0.972,0.958,0.975,0.62106934,0.81,0.982,NA,NA,0.81734596,0.94966701,0.97632236,0.894,0.66408603,0.86296735,0.886,0.907,0.928,0.92758541,0.88844718,0.87046314,0.70796875
NA,NA,1.056,NA,0.803,0.90625,0.793,NA,0.75969404,NA,0.90334624,0.96860824,0.88242885,NA,0.72366728,1.0580897,0.75574689,1.055,NA,0.88286458,0.77545103,1.0521683,1.204,0.96011352,0.96433708,NA,0.80601315,0.88774756,0.88025568,0.824,0.99786932,1.0307669,NA,NA,0.83611919,0.81315435,0.734375,1.1403663,1.3046012,NA,0.78421875,1.0621771,0.75532302,0.92932453,0.798,0.876,NA,0.70892137,0.82672465,1.0036725,0.98415799,NA,0.93394886,0.907,0.909,1.078,0.58854167,0.855,0.961,NA,NA,0.75731219,0.95306043,0.99095232,1.013,0.68466518,0.80925451,0.876,0.99,0.966,0.96592972,0.8410259,0.83863902,0.72149493
NA,NA,0.946,NA,0.776,0.87624596,0.835,NA,0.75354194,NA,0.94220412,0.93050471,0.82384017,NA,0.7709517,1.0168211,0.75805288,1.048,NA,0.9035378,1.1619968,1.0437529,1.274,0.96586524,0.87619708,NA,0.71559724,0.87934028,0.92127913,0.852,1.0137762,0.93589062,NA,NA,0.8314444,0.89233733,0.71598654,1.1014532,1.2386834,NA,0.78247549,1.121434,0.76171875,0.93359375,0.841,0.965,NA,0.65416061,0.80200893,1.2618401,0.92886686,NA,0.97377232,0.901,0.893,1.197,0.5933277,0.907,1,NA,NA,0.74357359,0.96306529,0.94346703,1.001,0.69921875,0.88189338,0.827,1,0.995,0.9952156,0.89076206,0.85439364,0.72142493
NA,NA,0.899,NA,0.758,0.88958215,0.822,NA,0.72288978,NA,0.94140625,0.84783544,0.83933177,NA,0.75642904,1.044944,0.71948902,1.174,NA,0.92179189,1.0958937,1.0262172,1.275,0.95826495,0.95172647,NA,0.6953125,0.89152378,0.8966712,0.85,0.97605299,0.89267113,NA,NA,0.828125,0.84354795,0.69380674,1.0779283,1.1747352,NA,0.74816645,1.1295486,0.74897837,0.91896609,0.852,0.962,NA,0.71046333,0.75071023,1.2669191,0.88668448,NA,0.94032647,0.997,0.933,1.199,0.64233994,0.96,1.091,NA,NA,0.75615592,0.96939841,0.9366062,0.926,0.7029286,0.88811141,0.747,1.012,0.975,0.97496875,0.88716225,0.86560724,0.72540118
NA,NA,0.923,NA,0.874,0.87568231,0.79,NA,0.72474515,NA,0.93432617,0.83936012,0.86462458,NA,0.77702487,1.0664063,0.7317136,1.214,NA,0.90784876,1.0508782,0.98768488,1.223,0.93715719,0.99389648,NA,0.74784937,0.91368019,0.88640763,0.784,0.95706367,0.86937294,NA,NA,0.81058373,0.75327555,0.69910714,1.0506095,1.2352707,NA,0.7480571,1.0874571,0.74067874,0.93359375,0.804,1.004,NA,0.82823933,0.79210069,1.1687596,0.86161482,NA,0.93073471,1.054,0.919,1.163,0.63335049,1.008,1.202,NA,NA,0.80316733,0.96065512,0.95745267,0.843,0.65878564,0.81512721,0.749,0.962,1.008,1.0082361,0.84311996,0.85501331,0.76844952
NA,NA,0.984,NA,0.861,0.82856722,0.774,NA,0.6999349,NA,0.895659,0.97217229,0.84424047,NA,0.765625,1.0574348,0.7650271,1.034,NA,0.89981919,1.0075881,0.8056057,1.196,0.90162827,0.94360352,NA,0.86878871,0.92967066,0.90122283,0.725,1.0025276,0.86328125,NA,NA,0.78126915,0.85016352,0.70358328,0.99932651,1.2798567,NA,0.78398636,1.0159917,0.74613423,0.93012879,0.848,0.895,NA,0.82071036,0.86141772,1.0351563,0.90971275,NA,0.94382132,1.057,0.863,1.135,0.609375,1.044,1.237,NA,NA,0.79458383,0.94031762,0.96770198,0.766,0.6337358,0.84396701,0.811,0.848,1.058,1.058015,0.83577245,0.88113839,0.76026617
NA,NA,1.052,NA,0.735,0.83826658,0.773,NA,0.68016167,NA,0.91796875,1.034355,0.81366027,NA,0.77064732,1.0138955,0.73283306,1.001,NA,0.90849905,0.94688906,0.79636464,1.265,0.83129412,1.0017463,NA,0.92682846,0.97374043,0.91170528,0.789,1.0041316,0.87672642,NA,NA,0.76881378,0.8652081,0.7262016,0.93233989,1.2605755,NA,0.8046875,1.0092468,0.7218502,0.91680519,0.875,0.852,NA,0.80172937,0.89753343,1.0815662,0.93548967,NA,0.91884039,1.052,0.897,1.089,0.62389824,1.07,1.216,NA,NA,0.72624748,0.92797137,0.87742566,0.717,0.65795455,0.8531143,0.878,0.88,1.038,1.0378418,0.82140262,0.87897508,0.70703125
NA,NA,1.104,NA,0.742,0.82968392,0.779,NA,0.68381696,NA,0.91909428,0.99455861,0.85638143,NA,0.79326172,0.96903582,0.70365864,1.115,NA,0.92403769,0.97646402,0.908875,1.232,0.82009295,1.0181996,NA,0.96386719,0.97293417,0.9157746,0.884,0.96912351,0.9015055,NA,NA,0.81765777,0.78986151,0.734375,0.87782689,1.2153548,NA,0.79387894,1.0604639,0.7244299,0.92165799,0.858,0.85,NA,0.74385873,0.85567167,1.2238685,0.91152344,NA,0.90924704,1.053,0.925,1.041,0.62857074,1.085,1.188,NA,NA,0.72284836,0.93201147,0.88904185,0.652,0.67578125,0.81005859,0.884,0.814,0.991,0.99088542,0.81948618,0.88782494,0.71065694
NA,NA,1.116,NA,0.769,0.83108771,0.792,NA,0.6895083,NA,0.88781524,0.93142361,0.88470376,NA,0.78372713,1.0241409,0.71254722,1.247,NA,0.933363,1.00755,0.88999757,1.048,0.95452477,0.95140496,NA,0.93008938,0.928703,0.90384615,0.902,0.95364153,0.85978153,NA,NA,0.85586846,0.7465795,0.72710273,0.86536815,1.1936108,NA,0.83526212,1.0844929,0.72574783,0.94282819,0.877,0.92,NA,0.6748207,0.77953276,1.2571023,0.89573054,NA,0.87290437,0.987,0.881,0.962,0.61735947,1.091,1.086,NA,NA,0.77435173,0.90299752,0.94837939,0.684,0.66691964,0.75880424,0.853,0.773,0.988,0.98849913,0.90356128,0.91113281,0.72841957
NA,NA,1.083,NA,0.681,0.86142805,0.788,NA,0.68017578,NA,0.87860979,0.84204102,0.81808837,NA,0.79859835,1.0497172,0.73519848,1.293,NA,0.9099886,1.0180834,1.1875,1.057,1.0162383,0.97079011,NA,0.83977461,0.90103044,0.8538553,0.886,0.9766255,0.83527451,NA,NA,0.87306447,0.82135915,0.71189805,0.94984654,1.2222278,NA,0.82768486,1.0826976,0.73802787,0.9510438,0.901,1.002,NA,0.61667158,0.80705915,1.1801915,0.9194803,NA,0.86301612,0.896,0.839,1.054,0.58984375,1.09,1.239,NA,NA,0.81780134,0.92900815,0.94839638,0.852,0.62528238,0.80594952,0.837,0.806,0.987,0.98730849,0.90179287,0.87890625,0.71868596
NA,NA,1.041,NA,0.967,0.86041785,0.764,NA,0.65010825,NA,0.8832427,0.88727946,0.85258386,NA,0.82252038,1.0679516,0.72175638,1.251,NA,0.90625,0.91057531,1.1891335,1.277,0.99877533,0.97807904,NA,0.74986049,0.87411685,0.79967297,0.835,0.96827137,0.83199387,NA,NA,0.89252581,0.79395444,0.72633024,1.1050056,1.2650222,NA,0.79308036,1.058742,0.79883784,0.94921875,0.849,1.011,NA,0.61386846,0.85996361,1.0558015,0.91574367,NA,0.85268374,0.864,0.863,1.195,0.61891812,1.082,1.378,NA,NA,0.76500311,0.93855794,0.9045636,0.877,0.62340311,0.82843972,0.728,0.907,0.934,0.93407207,0.86813285,0.89227431,0.750188
NA,NA,1.001,NA,0.886,0.84179688,0.734,NA,0.65610966,NA,0.89244792,0.9513982,0.83682934,NA,0.90771484,1.0814672,0.70144466,1.182,NA,0.90145137,0.92491704,1.0149863,1.195,0.90826314,0.92643229,NA,0.73113013,0.82390203,0.82035006,0.768,0.91801738,0.93108648,NA,NA,0.86299844,0.7780391,0.74200344,1.1499206,1.2495901,NA,0.79000947,1.0048865,0.80839107,0.93925219,0.874,0.983,NA,0.72265625,0.88439236,1.0965422,0.88070913,NA,0.91049741,0.891,0.866,1.155,0.63976753,1.068,1.408,NA,NA,0.71628736,0.95518176,0.97329662,0.891,0.64989646,0.84765625,0.717,1.011,0.924,0.9238196,0.87610876,0.8896316,0.76546474
NA,NA,0.957,NA,0.828,0.88951881,0.759,NA,0.65815662,NA,0.86695076,0.95703125,0.76044171,NA,0.875,1.0670267,0.71808097,1.22,NA,0.87974945,1.0444131,0.92356718,1.027,0.79700056,0.97608806,NA,0.80678638,0.90147148,0.89228382,0.866,0.91437089,0.95630488,NA,NA,0.85186852,0.85999645,0.74169147,1.1197385,1.1685075,NA,0.78639387,0.96081149,0.81492457,0.95556028,0.881,0.937,NA,0.80642361,0.85137486,1.2188056,0.84260538,NA,0.92268543,1.055,0.824,0.934,0.61760254,1.05,1.326,NA,NA,0.77062183,0.93751621,0.98464753,0.915,0.64499628,0.81691028,0.792,0.942,1.004,1.0036204,0.82175728,0.86744792,0.71852022
NA,NA,0.878,NA,0.862,0.87255435,0.751,NA,0.66408548,NA,0.81156823,0.96846301,0.80566928,NA,0.69401042,1.0348558,0.75026312,1.23,NA,0.86525197,1.0541919,0.88225446,1.05,0.83999051,0.9798584,NA,0.89949324,1.3475847,0.92153742,0.974,0.92352576,0.9493463,NA,NA,0.87382637,0.86625826,0.71504659,1.0794551,1.1633547,NA,0.7625558,1.0003202,0.79169874,0.95606655,0.832,0.957,NA,0.78490361,0.76312197,1.1513054,0.89001191,NA,0.8984375,1.032,0.831,1.083,0.64443598,1.028,1.186,NA,NA,0.81009615,0.91796875,0.93475116,0.868,0.61556604,0.74339978,0.888,0.894,1.005,1.0046085,0.81389101,0.90138928,0.69018555
NA,NA,0.902,NA,0.832,0.85978713,0.763,NA,0.6779057,NA,0.86416903,0.88263966,0.82655139,NA,0.86579499,1.0919744,0.70619877,1.165,NA,0.8658265,0.95787037,1.144089,1.255,0.91893916,0.95281704,NA,0.94055635,0.87899828,0.85509348,1.033,0.90375665,0.85777699,NA,NA,0.88276042,0.76100852,0.69332148,1.0529642,1.2240423,NA,0.76608811,1.0626469,0.74279785,0.95001921,0.846,1.014,NA,0.71924867,0.79601151,1.1127076,0.94140625,NA,0.94802989,1.089,0.843,1.148,0.66238839,1.004,1.164,NA,NA,0.8046875,0.92807513,0.94235777,0.846,0.59435877,0.74222906,0.914,0.925,1.009,1.0087576,0.82318202,0.89458176,0.70236121
NA,NA,0.951,NA,0.736,0.86665724,0.752,NA,0.7142223,NA,0.91617354,0.89325863,0.81688084,NA,0.82871339,1.0040448,0.70883076,1.058,NA,0.8482897,1.0397404,0.97980221,1.224,0.9556489,0.98235128,NA,0.94017949,0.88547976,0.99097639,1.039,0.92452446,0.81863839,NA,NA,0.86717029,0.80177331,0.69592697,1.0203451,1.2249756,NA,0.80487712,1.0767094,0.71364667,0.94921875,0.849,1.016,NA,0.66145089,0.87881867,1.190471,0.92915262,NA,0.9228125,1.064,0.795,1.105,0.64975499,0.978,1.122,NA,NA,0.76475273,0.92738876,0.96418486,0.739,0.63656656,0.84784963,0.861,0.917,1.061,1.0606489,0.81304725,0.86196133,0.70559544
NA,NA,0.996,NA,0.764,0.83564544,0.745,NA,0.69209428,NA,0.89506773,1.0598055,0.81400835,NA,0.77022059,0.90684375,0.76503805,1.043,NA,0.85915799,1.0608092,0.95189145,1.025,0.96355006,0.97924326,NA,0.89807943,0.85065407,1.1490721,0.985,0.92610951,0.82788086,NA,NA,0.83106807,0.88209727,0.70911458,0.97643898,1.0968506,NA,0.81170394,1.0690773,0.80920032,0.96682099,0.827,0.966,NA,0.68185764,0.88415948,1.2623142,0.88942308,NA,0.87727582,1.022,0.789,1.093,0.62165527,0.953,1.049,NA,NA,0.7219769,0.86826215,0.90043048,0.691,0.71080801,0.91157519,0.781,0.926,1.035,1.0349812,0.84221342,0.91226864,0.68761035
NA,NA,0.979,NA,0.816,0.82715774,0.759,NA,0.69596718,NA,0.86674562,1.0237048,0.86521595,NA,0.83173644,0.9039269,0.78605622,1.071,NA,0.85274513,1.0005601,0.93209135,1.164,0.94496206,0.97649872,NA,0.80114422,0.9177667,1.164447,0.895,0.92189148,0.87017569,NA,NA,0.8434723,0.84505806,0.72560195,0.92438151,1.1101731,NA,0.75238715,1.0674087,0.89628258,0.95047883,0.898,0.918,NA,0.76643967,0.81116175,1.2141698,0.8416737,NA,0.91397492,0.952,0.907,1.074,0.62531541,0.929,1.014,NA,NA,0.7629598,0.85477834,0.90012429,0.73,0.734375,0.82128487,0.787,0.87,0.977,0.97672299,0.87024148,0.89223737,0.73830214
NA,NA,0.874,NA,0.701,0.85980505,0.78,NA,0.68110795,NA,0.89206138,1.004633,0.84571213,NA,0.80315155,1.0142107,0.75143295,1.116,NA,0.86567827,1.0599524,0.98887738,1.213,0.89908414,1.0186157,NA,0.72934074,0.9365437,1.0599089,0.871,0.87275785,0.8858891,NA,NA,0.86003196,0.74024493,0.73259755,0.88806099,1.1553043,NA,0.72723095,1.0721497,0.84627946,0.93378665,0.885,0.879,NA,0.79635028,0.81460035,1.1502721,0.85121241,NA,0.87506975,0.902,0.93,1.037,0.61253483,0.908,1,NA,NA,0.8016842,0.90103577,0.95880984,0.883,0.70295878,0.7252862,0.866,0.798,0.972,0.97214254,0.83874512,0.87076973,0.74707031
NA,NA,0.94,NA,0.839,0.86426219,0.785,NA,0.64935662,NA,0.90345501,0.98642848,0.75456414,NA,0.95595366,0.99281851,0.73373088,1.165,NA,0.88819444,1.0985369,1.0186599,1.123,0.84941003,0.98889803,NA,0.74091372,0.89948792,0.84921337,0.887,0.8941886,0.87956016,NA,NA,0.85941035,0.8308323,0.69802989,0.92178934,1.20272,NA,0.76010793,1.0842674,0.69492865,0.93450902,0.867,0.904,NA,0.75876913,0.86552919,1.1693819,0.89446302,NA,0.88692616,0.898,0.855,0.958,0.60985694,0.894,1.023,NA,NA,0.80459269,0.94586575,0.9125189,0.967,0.67834757,0.76448221,0.896,0.83,0.944,0.94447545,0.86356406,0.90200259,0.68473214
NA,NA,0.98,NA,0.866,0.87963423,0.754,NA,0.62296196,NA,0.88627909,0.96514063,0.80522365,NA,0.97605082,0.88879491,0.74287684,1.29,NA,0.89609375,1.0543286,1.0147603,1.12,1.0598635,0.97931985,NA,0.84801499,0.86016681,0.82450087,0.883,0.92106681,0.86200863,NA,NA,0.83608085,0.86864347,0.69764752,1.0495855,1.1749576,NA,0.79530853,1.1019904,0.75065104,0.9537037,0.871,0.955,NA,0.71511386,0.86846052,1.157976,0.88796944,NA,0.91337513,0.981,0.762,0.883,0.6224204,0.891,1.046,NA,NA,0.78296494,0.95301247,0.88759808,0.931,0.68207097,0.86302207,0.875,0.916,0.921,0.9210428,0.85828896,0.86838295,0.71251756
NA,NA,0.969,NA,0.745,0.87644548,0.737,NA,0.61298077,NA,0.87538025,0.92658597,0.82157076,NA,0.65470876,0.99739583,0.76070677,1.286,NA,0.89173376,0.95419034,1.0055542,1.163,1.1114242,1.0255749,NA,0.91728252,0.87631992,1.0232634,0.855,0.91912616,0.85009084,NA,NA,0.81216518,0.76441634,0.68571429,1.1448025,1.1725419,NA,0.79960937,1.0778007,0.75701531,0.984375,0.865,0.975,NA,0.70295042,0.79509943,1.0701929,0.85972534,NA,0.92331502,1.012,0.712,0.886,0.61394043,0.917,1.07,NA,NA,0.73217254,0.94181146,0.95856186,0.899,0.67162663,0.88671875,0.806,0.928,0.949,0.9485542,0.79459951,0.8765518,0.74504368
NA,NA,0.88,NA,0.769,0.83615654,0.728,NA,0.60108367,NA,0.91511418,0.99939785,0.78939573,NA,0.73377781,1.1115663,0.70390625,1.245,NA,0.90044202,0.95575711,1.0306641,1.077,0.98768139,0.96654147,NA,0.94095429,0.89691648,1.1311286,0.841,0.89921875,0.88369012,NA,NA,0.83033288,0.70055043,0.70703125,1.1580852,1.2634403,NA,0.73869461,1.0055985,0.73675987,0.984375,0.79,0.937,NA,0.67889747,0.75117808,0.95801164,0.81117335,NA,0.93459916,1.007,0.713,0.953,0.60612825,0.954,1.078,NA,NA,0.74864221,0.96157266,0.96744273,0.829,0.65717456,0.81263767,0.752,0.866,0.935,0.93497054,0.78971027,0.93515625,0.70940897
NA,NA,0.97,NA,0.738,0.85345262,0.725,NA,0.62497528,NA,0.92365506,1.0117485,0.80185355,NA,0.80954826,1.0244583,0.72878539,1.208,NA,0.90604708,1.0652031,1.0560857,0.962,0.76396234,0.95527092,NA,0.88451611,0.85199255,1.1429041,0.839,0.93272939,0.87890625,NA,NA,0.84916835,0.79334275,0.6953125,1.1369579,1.1692154,NA,0.77869818,0.92790917,0.74445762,0.97712054,0.848,0.914,NA,0.62502339,0.79939904,1.0038057,0.7732828,NA,0.9453125,0.978,0.749,1.032,0.62551592,0.929,1.05,NA,NA,0.79793858,0.96875,0.853125,0.752,0.6640625,0.89153703,0.761,0.863,0.88,0.87989517,0.78636259,0.8763079,0.69595614
NA,NA,1.014,NA,0.802,0.87648228,0.732,NA,0.66789858,NA,0.9047476,0.97158948,0.84750673,NA,0.92664562,0.91027552,0.75756579,1.169,NA,0.89330308,1.0661282,1.0507813,1.107,0.79352955,1,NA,0.85933997,0.88012695,1.0717577,0.84,0.93592777,0.86348958,NA,NA,0.85223722,0.82397693,0.70202774,1.094969,0.98959207,NA,0.8009375,0.93427015,0.71004098,0.94921875,0.843,0.88,NA,0.66585985,0.86764499,1.1812666,0.89058514,NA,0.94079287,0.895,0.785,1.066,0.62478563,0.854,0.967,NA,NA,0.81255554,0.96815146,0.80369692,0.731,0.65482537,0.92672073,0.815,0.875,0.918,0.9178627,0.76901307,0.90339345,0.72856841
NA,NA,0.917,NA,0.72,0.8646875,0.72,NA,0.67519756,NA,0.88182292,0.97701928,0.83958333,NA,0.85858757,0.90564123,0.75856983,1.21,NA,0.86904428,1.0698333,1.0473542,1.194,0.80826982,0.95727539,NA,0.80214475,0.90234375,0.93150637,0.846,0.88848392,0.82034817,NA,NA,0.82089661,0.73055413,0.72727273,1.0451259,1.0681745,NA,0.79199219,1.0257243,0.69670139,0.95476466,0.843,0.973,NA,0.76191515,0.84481853,1.2455512,0.99834559,NA,0.94501953,0.92,0.829,1.03,0.5959712,0.767,0.927,NA,NA,0.78934832,0.96120635,0.76379947,0.753,0.63825758,0.89725578,0.877,0.929,0.978,0.97839201,0.78698305,0.93935707,0.74387019
NA,NA,0.896,NA,0.938,0.88338589,0.704,NA,0.66709559,NA,0.88473981,0.98210784,0.84401042,NA,0.67548382,0.94800205,0.74463405,1.244,NA,0.87088068,1.0905488,1.0263414,0.986,0.76464844,0.97748941,NA,0.78047668,0.890625,0.80250936,0.836,0.88201032,0.8195462,NA,NA,0.80193796,0.85446374,0.71110734,0.98915578,1.1175223,NA,0.74838433,1.0672452,0.71679688,0.96745842,0.841,1.004,NA,0.80915179,0.78444602,1.1852877,1.0204854,NA,0.92462384,0.989,0.838,0.955,0.60980068,0.707,1.004,NA,NA,0.73046875,0.9399858,0.72257529,0.896,0.61445313,0.82639298,0.88,0.861,0.934,0.93434076,0.77753713,0.88788729,0.7265625
NA,NA,0.972,NA,0.773,0.90159647,0.703,NA,0.68285291,NA,0.88032356,0.90471311,0.82686611,NA,0.93887247,0.95199947,0.74987729,1.22,NA,0.8963735,1.0633202,0.94824219,1.03,0.79184715,1.0372596,NA,0.86172652,0.90959821,0.7397017,0.842,0.92257018,0.89656929,NA,NA,0.82307546,0.87875406,0.6640625,0.96493639,1.06604,NA,0.76171875,1.0843638,0.72106799,0.96057376,0.817,0.998,NA,0.73934659,0.85181143,1.0558379,0.98531682,NA,0.90184295,0.991,0.774,0.89,0.62492536,0.713,1.117,NA,NA,0.73090978,0.921875,0.7611318,0.96,0.62744759,0.82932835,0.861,0.862,0.932,0.93164063,0.79697074,0.87736525,0.74490132
NA,NA,0.915,NA,0.738,0.86290923,0.713,NA,0.67432468,NA,0.86078125,0.84134615,0.85351563,NA,0.69754464,1.0876528,0.75010016,1.193,NA,0.8915591,0.95768726,0.85267857,1.183,0.79956766,1.0032092,NA,0.89896399,0.9578125,0.72571332,0.842,0.93833936,0.87674753,NA,NA,0.84302326,0.76583615,0.67074908,0.97428778,0.99349941,NA,0.77405849,1.034004,0.73890129,0.96421939,0.82,0.922,NA,0.65967882,0.89598515,1.0222032,0.93955848,NA,0.92629076,0.984,0.758,0.859,0.61446796,0.824,1.119,NA,NA,0.75551835,0.92629436,0.77457031,0.979,0.65750558,0.85887984,0.828,0.878,0.932,0.93188682,0.78991997,0.91722147,0.75613261
NA,NA,0.843,NA,0.768,0.859375,0.742,NA,0.6640625,NA,0.84084261,0.89257813,0.80267636,NA,0.84935111,1.1605221,0.7025549,1.242,NA,0.86455465,0.859375,1.1848958,1.103,0.75255927,0.91919733,NA,0.90137987,0.94978579,0.82816569,0.798,0.88848175,0.82421875,NA,NA,0.85262784,0.80947027,0.71901334,1.025003,1.0514455,NA,0.739604,0.97395833,0.75340287,0.98219622,0.864,0.858,NA,0.64800347,0.83733648,1.1206597,0.92192487,NA,0.86902574,0.969,0.769,0.956,0.58638822,1.008,1.127,NA,NA,0.78665267,0.93893828,0.76953125,0.992,0.66554733,0.89673913,0.82,0.88,0.926,0.92574856,0.75955529,0.90151965,0.71252819
NA,NA,0.915,NA,0.722,0.86408026,0.782,NA,0.66688879,NA,0.88561256,0.92020089,0.83880208,NA,0.68009562,1.1249324,0.71316964,1.271,NA,0.87919164,0.91690341,1.0204556,1.047,0.75020345,0.92196142,NA,0.88172554,0.94724131,0.87975318,0.779,0.91880342,0.80813419,NA,NA,0.81746003,0.8736921,1.0655048,1.0510426,1.1439261,NA,0.75894592,0.96137853,0.76818145,0.984375,0.856,0.891,NA,0.73962118,0.74330648,1.0898168,0.94620028,NA,0.89981318,0.953,0.792,1.173,0.59443623,1.011,1.14,NA,NA,0.78894982,0.939211,0.80383003,0.979,0.64303977,0.81108631,0.752,0.804,0.91,0.9100539,0.7373953,0.90491949,0.69921875
NA,NA,1.035,NA,0.846,0.87736111,0.786,NA,0.67234917,NA,0.8985722,0.92909415,0.8578089,NA,0.84339318,1.0522681,0.75470806,1.237,NA,0.86724029,0.97776319,0.99408743,1.178,0.76059117,0.97074365,NA,0.80898796,0.95862269,0.810625,0.833,0.93731946,0.81997446,NA,NA,0.78808594,0.81486477,0.89234504,1.0584776,1.0778125,NA,0.79181282,1.0180791,0.79677926,0.96763393,0.847,0.959,NA,0.82589807,0.74140625,0.98477129,0.94034529,NA,0.90571352,0.894,0.765,1.173,0.60259577,0.841,1.103,NA,NA,0.7359251,0.94045829,0.79406622,0.917,0.63821373,0.77331669,0.716,0.825,0.951,0.95069766,0.72777406,0.96046606,0.70207751
NA,NA,0.878,NA,0.959,0.90220424,0.772,NA,0.67134338,NA,0.87217494,0.93329832,0.79781327,NA,0.83162937,1.029603,0.73919337,1.153,NA,0.88072917,0.86936061,0.9367286,1.109,0.7687181,0.97741845,NA,0.72779815,0.94112043,0.76371173,0.88,0.93315972,0.83053446,NA,NA,0.78164062,0.74257205,0.71855683,1.0440642,1.0089171,NA,0.77714746,1.0426332,0.77526303,0.95918531,0.88,1.027,NA,0.76110299,0.79074239,0.99867639,0.90979056,NA,0.89973958,0.809,0.794,1.109,0.59490646,0.84,1.007,NA,NA,0.77950465,0.9579836,0.76173899,0.852,0.66209782,0.83679917,0.746,0.856,0.923,0.92286757,0.71161685,0.89535003,0.69616358
NA,NA,0.808,NA,0.984,0.95333927,0.776,NA,0.69293768,NA,0.88110572,0.86746535,0.84606413,NA,0.7628012,1.0373693,0.70438218,1.106,NA,0.890625,0.80726634,0.98761205,0.893,0.77321096,0.99854687,NA,0.73575368,0.92685547,0.75763034,0.898,0.91199252,0.79569933,NA,NA,0.81107088,0.80158155,0.74864221,1.0395014,1.1478481,NA,0.75146743,1.0466204,0.77389356,0.95796056,0.83,1.009,NA,0.68591639,0.83133762,1.1208244,0.87696165,NA,0.94217088,0.791,0.896,1.058,0.64212927,0.947,0.974,NA,NA,0.77734375,0.93780048,0.75031888,0.758,0.67091557,0.9133847,0.842,0.912,0.893,0.89292381,0.6953125,0.92029588,0.67261584
NA,NA,0.838,NA,0.947,0.95797631,0.781,NA,0.69520577,NA,0.89703876,0.95936547,0.90058509,NA,0.82421875,1.0390625,0.78062285,1.162,NA,0.90028783,0.90428849,1.0097356,0.864,0.7772324,0.97244346,NA,0.80792298,0.94892207,0.76792869,0.889,0.92484241,0.80644531,NA,NA,0.84201592,0.78686523,0.72479839,0.98927984,1.1635978,NA,0.78369141,0.98495802,0.77734375,0.95854231,0.806,0.929,NA,0.68160676,0.78252704,1.1192393,0.83691852,NA,0.93539784,0.769,0.957,1.028,0.64486069,1.011,1,NA,NA,0.75029444,0.92578125,0.71793533,0.774,0.64646084,0.9105535,0.878,0.86,0.932,0.9321733,0.70064519,0.91437304,0.69423111
NA,NA,0.792,NA,0.894,0.9588563,0.764,NA,0.70815349,NA,0.85706522,0.94645383,0.85461957,NA,0.94469246,1.0451715,0.72267783,1.228,NA,0.9140625,0.86916738,0.98828125,0.951,0.78364455,0.92249178,NA,0.92056092,0.94712899,0.78626399,0.855,0.92806943,0.82375372,NA,NA,0.84490207,0.73046875,0.7109375,0.96702253,0.9913938,NA,0.77812111,0.8960625,0.73995536,0.95734755,0.834,0.925,NA,0.74321316,0.73555308,1.0323382,0.80257701,NA,0.92758152,0.792,0.921,1.016,0.61429398,1.002,1.054,NA,NA,0.72998572,0.92250132,0.70564089,0.871,0.65320122,0.84175145,0.862,0.882,0.96,0.96027842,0.70703125,0.85025444,0.72466216
NA,NA,0.985,NA,0.829,0.9639704,0.754,NA,0.72451436,NA,0.87630208,0.91528831,0.83472842,NA,0.70111147,1.0151294,0.58469082,1.193,NA,0.91165865,0.95046543,0.98403533,0.981,0.80489265,0.98225494,NA,0.95009926,0.90234375,0.79829197,0.797,0.90125593,0.82014588,NA,NA,0.81944444,0.82551387,0.72156164,0.98930921,1.196939,NA,0.74903372,0.96198552,0.75191243,0.96114562,0.815,0.99,NA,0.73988487,0.77993483,0.93748431,0.77825587,NA,0.95683835,0.929,0.986,1.092,0.61212198,0.932,1.138,NA,NA,0.77979009,0.93269995,0.72206182,0.963,0.67052723,0.87999718,0.848,0.879,0.933,0.93266068,0.69921875,0.86164315,0.69867272
